# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 24 2023 at 08:36:23+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.24-06.36.18-6534
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.24-06.36.18-6534
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
104960 102.5 1649.98169986157 1667.58608036049 228.242828130722 223.638844013214 215.313157081604 0 12.93212890625 615 219381.566813595 219381.566813595 49062240 49062240 107710.805366963 107710.805366963 24088320 24088320 894.841017690795 2386999.55186449 24136.6542748423 2362862.89758964 11574 30863336 312296 30551040 0 0 0 0 226.051866769791 1692859207.2658 131261
105472 103 1651.91280924781 1667.52026127688 229.071037054062 224.467052936554 216.128124952316 0 12.9454569816589 618 219638.327117589 219638.327117589 49301568 49301568 107836.868187697 107836.868187697 24205824 24205824 895.934385464617 2384676.62898192 24231.0229363068 2360445.60604561 11600 30864869 313829 30551040 0 0 0 0 226.869572877884 1692859208.09401 131900
105984 103.5 1653.60207842473 1667.45899848027 229.930261135101 225.326277017593 216.97400021553 0 12.9588029384613 621 219862.932347353 219862.932347353 49540896 49540896 107947.143679567 107947.143679567 24323328 24323328 897.018057304213 2382335.01097338 24321.3687927516 2358013.64218063 11626 30866370 315330 30551040 0 0 0 0 227.718153238297 1692859208.95323 132539
106496 104 1654.6540798474 1667.40039002415 230.874843120575 226.270859003067 217.853645801544 0 13.0757133960724 624 220002.80645651 220002.80645651 49780224 49780224 108015.818332438 108015.818332438 24440832 24440832 899.149265090124 2382516.31089707 24318.4242003001 2358197.88669677 11772 31455424 316864 31138560 0 0 0 0 228.651767969131 1692859209.89781 133178
107008 104.5 1650.39481366049 1667.2583484521 232.549441099167 227.945456981659 219.463047981262 0 13.0890011787415 627 219436.494424299 219436.494424299 50019552 50019552 107737.773435757 107737.773435757 24558336 24558336 901.241456965218 2403772.04907296 24311.2060850989 2379460.84298786 11798 31456923 318363 31138560 0 0 0 0 230.315767049789 1692859211.57241 133817
107520 105 1652.26150384636 1667.19611419051 233.381329059601 228.777344942093 220.281346797943 0 13.1024389266968 630 219684.689551412 219684.689551412 50258880 50258880 107859.63097109 107859.63097109 24675840 24675840 902.291298103198 2401396.68677835 24404.1551823861 2376992.53159596 11824 31458462 319902 31138560 0 0 0 0 231.137155532837 1692859212.4043 134456
108032 105.5 1653.07804353156 1667.12697490782 234.35720205307 229.753217935562 221.243507623672 0 13.1162095069885 633 219793.256667957 219793.256667957 50498208 50498208 107912.93468174 107912.93468174 24793344 24793344 903.330488885288 2398999.31856542 24492.2589686082 2374507.05959682 11850 31459960 321400 31138560 0 0 0 0 232.102322816849 1692859213.38017 135095
108544 106 1654.67234550843 1667.07384868208 235.223659992218 230.61967587471 222.045343399048 0 13.2332520484924 636 220005.235058801 220005.235058801 50737536 50737536 108017.01071479 108017.01071479 24910848 24910848 905.426722422492 2399153.3195056 24488.863787599 2374664.45571801 11996 32049010 322930 31726080 0 0 0 0 232.958060741425 1692859214.24663 135734
109056 106.5 1649.8280289469 1666.92660981072 236.991841077805 232.387856960297 223.747574090958 0 13.2467157840729 639 219361.13472878 219361.13472878 50976864 50976864 107700.773729654 107700.773729654 25028352 25028352 907.411486942634 2419936.64366851 24479.0444289574 2395457.59923955 12022 32050501 324421 31726080 0 0 0 0 234.715220451355 1692859216.01481 136373
109568 107 1651.7745527847 1666.86644047364 237.807722091675 233.203737974167 224.550284862518 0 13.2598741054535 642 219619.944538254 219619.944538254 51216192 51216192 107827.842805785 107827.842805785 25145856 25145856 908.471206902052 2417648.78429972 24570.8875983662 2393077.89670135 12048 32052032 325952 31726080 0 0 0 0 235.520536899567 1692859216.83069 137012
110080 107.5 1653.39144333979 1666.80930438927 238.668338060379 234.064353942871 225.39742565155 0 13.2733657360077 645 219834.926306459 219834.926306459 51455520 51455520 107933.393421222 107933.393421222 25263360 25263360 909.507924411452 2415306.04773459 24658.0634337019 2390647.98430088 12074 32053529 327449 31726080 0 0 0 0 236.370308876038 1692859217.69131 137651
110592 108 1654.86565455707 1666.75830283753 239.547527074814 234.943542957306 226.21271443367 0 13.3926637172699 648 220030.937429909 220030.937429909 51694848 51694848 108029.629929486 108029.629929486 25380864 25380864 911.598859851496 2415510.27875838 24655.5395150868 2390854.73924329 12220 32642583 328983 32313600 0 0 0 0 237.238858938217 1692859218.5705 138290
111104 108.5 1650.56493208052 1666.62530419954 241.25023317337 236.646249055862 227.845472574234 0 13.4072275161743 651 219459.113369426 219459.113369426 51934176 51934176 107748.878766217 107748.878766217 25498368 25498368 913.257637796883 2435244.38639383 24638.1125240893 2410606.27386974 12246 32644082 330482 32313600 0 0 0 0 238.931052923203 1692859220.2732 138929
111616 109 1652.53193111814 1666.57141523549 242.057792186737 237.453808069229 228.63880443573 0 13.4214615821838 654 219720.645561468 219720.645561468 52173504 52173504 107877.284463392 107877.284463392 25615872 25615872 914.22693183987 2432777.24115591 24726.7533257192 2408050.48783019 12272 32645613 332013 32313600 0 0 0 0 239.728008747101 1692859221.08076 139568
112128 109.5 1654.51597838629 1666.52395521573 242.860975980759 238.256991863251 229.428491353989 0 13.4349768161774 657 219984.444486241 219984.444486241 52412832 52412832 108006.803069057 108006.803069057 25733376 25733376 915.24392855056 2430443.80150914 24812.9076087501 2405630.89390039 12298 32647113 333513 32313600 0 0 0 0 240.520660877228 1692859221.88395 140207
112640 110 1656.07412833613 1666.48038830628 243.72371506691 239.119730949402 230.226830244064 0 13.5510201454163 660 220191.616103572 220191.616103572 52652160 52652160 108108.519097782 108108.519097782 25850880 25850880 917.24869571718 2430483.88058217 24808.7617546556 2405675.11882751 12444 33236167 335047 32901120 0 0 0 0 241.372316598892 1692859222.74669 140846
113152 110.5 1651.86434208687 1666.3613716304 245.422791004181 240.818806886673 231.860786676407 0 13.5646686553955 663 219631.882923871 219631.882923871 52891488 52891488 107833.704251431 107833.704251431 25968384 25968384 919.185667451123 2450777.12679475 24799.4316969225 2425977.69509782 12470 33237661 336541 32901120 0 0 0 0 243.061144590378 1692859224.44576 141485
113664 111 1653.39977485152 1666.309142509 246.287820100784 241.683835983276 232.71247625351 0 13.5779929161072 666 219836.034064258 219836.034064258 53130816 53130816 107933.937302307 107933.937302307 26085888 26085888 920.197686374459 2448482.36434708 24888.5040262038 2423593.86032088 12496 33239196 338076 32901120 0 0 0 0 243.915632963181 1692859225.31079 142124
114176 111.5 1655.64213467764 1666.26959031006 247.047681093216 242.443696975708 233.457762002945 0 13.593282699585 669 220134.178226739 220134.178226739 53370144 53370144 108080.318551756 108080.318551756 26203392 26203392 921.123953487083 2445965.77648478 24971.2303469816 2420994.5461378 12522 33240691 339571 32901120 0 0 0 0 244.664874792099 1692859226.07065 142763
114688 112 1657.05675751903 1666.2312388765 247.926971197128 243.32298707962 234.270979166031 0 13.7099039554596 672 220322.26647973 220322.26647973 53609472 53609472 108172.665130842 108172.665130842 26320896 26320896 922.964803384345 2445632.28536947 24963.0344850608 2420669.25088441 12668 33829740 341100 33488640 0 0 0 0 245.5075507164 1692859226.94994 143402
115200 112.5 1649.54441626322 1666.0622294702 250.126321077347 245.522336959839 236.405566453934 0 13.7231786251068 675 219323.425586358 219323.425586358 53848800 53848800 107682.259493663 107682.259493663 26438400 26438400 924.876243930913 2465682.0217651 24953.2922493757 2440728.72951572 12694 33831231 342591 33488640 0 0 0 0 247.722285747528 1692859229.14929 144041
115712 113 1651.34571359657 1666.006804577 250.94852399826 246.344539880753 237.213595628738 0 13.7376186847687 678 219562.9260798 219562.9260798 54088128 54088128 107799.848183584 107799.848183584 26555904 26555904 925.814802807192 2463249.68647632 25039.6646234542 2438210.02185286 12720 33832764 344124 33488640 0 0 0 0 248.534043312073 1692859229.97149 144680
116224 113.5 1652.83457930012 1665.95377737949 251.81565618515 247.211672067642 238.065933227539 0 13.7527358531952 681 219760.885663744 219760.885663744 54327456 54327456 107897.041336712 107897.041336712 26673408 26673408 926.709580933537 2460706.88873563 25120.3606839807 2435586.52805165 12746 33834251 345611 33488640 0 0 0 0 249.390398979187 1692859230.83863 145319
116736 114 1654.13274805017 1665.90550921571 252.709827184677 248.105843067169 238.893517971039 0 13.8706681728363 684 219933.49018075 219933.49018075 54566784 54566784 107981.785792715 107981.785792715 26790912 26790912 928.467928854493 2460215.63895275 25110.902965137 2435104.73598762 12892 34423303 347143 34076160 0 0 0 0 250.272162914276 1692859231.7328 145958
117248 114.5 1649.15469433144 1665.7675808068 254.550215005875 249.946230888367 240.655965328217 0 13.8969163894653 687 219271.608158308 219271.608158308 54806112 54806112 107656.818445956 107656.818445956 26908416 26908416 929.449254159127 2477613.67462358 25076.7769460961 2452536.89767749 12918 34424795 348635 34076160 0 0 0 0 252.10351228714 1692859233.57319 146597
117760 115 1650.92875695834 1665.71300868908 255.371922016144 250.767937898636 241.459902524948 0 13.9144594669342 690 219507.48752518 219507.48752518 55045440 55045440 107772.62925424 107772.62925424 27025920 27025920 930.130956773686 2474559.50027865 25155.2264012766 2449404.27387737 12944 34426324 350164 34076160 0 0 0 0 252.913307189941 1692859234.39489 147236
118272 115.5 1652.56164857137 1665.66258926751 256.213356971741 251.609372854233 242.287645339966 0 13.9283816814423 693 219724.59679405 219724.59679405 55284768 55284768 107879.224418739 107879.224418739 27143424 27143424 931.08347658262 2472232.93935263 25236.9867546372 2446995.95259799 12970 34427816 351656 34076160 0 0 0 0 253.744190454483 1692859235.23633 147875
118784 116 1653.78938569079 1665.6145877776 257.114977121353 252.510993003845 243.124324798584 0 14.048210144043 696 219887.836721447 219887.836721447 55524096 55524096 107959.371097895 107959.371097895 27260928 27260928 932.908609183179 2471983.66467266 25229.9886993499 2446753.67597331 13116 35016870 353190 34663680 0 0 0 0 254.634911775589 1692859236.13795 148514
119296 116.5 1648.95829440812 1665.47932342509 258.94637799263 254.342393875122 244.887043952942 0 14.0620331764221 699 219245.494824504 219245.494824504 55763424 55763424 107643.997458962 107643.997458962 27378432 27378432 934.468159225233 2490740.4505183 25212.5740095058 2465527.87650879 13142 35018366 354686 34663680 0 0 0 0 256.455856084824 1692859237.96935 149153
119808 117 1650.3847060941 1665.42139173606 259.817207098007 255.213222980499 245.744452476501 0 14.0756943225861 702 219435.150522272 219435.150522272 56002752 56002752 107737.113613823 107737.113613823 27495936 27495936 935.424538695715 2488474.56961152 25297.9611721467 2463176.60843937 13168 35019898 356218 34663680 0 0 0 0 257.316122531891 1692859238.84018 149792
120320 117.5 1652.38335517983 1665.37633621397 260.597848176956 255.993864059448 246.511240720749 0 14.091769695282 705 219700.89090471 219700.89090471 56242080 56242080 107867.585426139 107867.585426139 27613440 27613440 936.350362640922 2486133.02449682 25378.715287652 2460754.30920916 13194 35021394 357714 34663680 0 0 0 0 258.084563732147 1692859239.62082 150431
120832 118 1653.73068755198 1665.33120326737 261.477732181549 256.873748064041 247.314368009567 0 14.2189924716949 708 219880.032216911 219880.032216911 56481408 56481408 107955.539283393 107955.539283393 27730944 27730944 937.347923755487 2483748.74590813 25349.7682923563 2458398.97761578 13340 35610443 359243 35251200 0 0 0 0 258.953692674637 1692859240.5007 151070
121344 118.5 1649.83081939127 1665.21550894917 263.175951004028 258.57196688652 248.946186542511 0 14.2321515083313 711 219361.505746263 219361.505746263 56720736 56720736 107700.955889862 107700.955889862 27848448 27848448 939.017651074682 2502622.52030296 25336.2591471564 2477286.2611558 13366 35611943 360743 35251200 0 0 0 0 260.641587972641 1692859242.19892 151709
121856 119 1651.29784032473 1665.16329758796 264.036286115646 259.432301998138 249.793583154678 0 14.2451598644257 714 219556.560849577 219556.560849577 56960064 56960064 107796.723016399 107796.723016399 27965952 27965952 939.990115407846 2500457.32875268 25421.5088942213 2475035.81985846 13392 35613474 362274 35251200 0 0 0 0 261.491341114044 1692859243.05926 152348
122368 119.5 1652.93344166003 1665.11862805711 264.868547201157 260.264563083649 250.612493515015 0 14.2585518360138 717 219774.030403118 219774.030403118 57199392 57199392 107903.495071567 107903.495071567 28083456 28083456 940.933605843494 2498220.24973295 25502.2889225937 2472717.96081036 13418 35614975 363775 35251200 0 0 0 0 262.312922000885 1692859243.89152 152987
122880 120 1654.25331478273 1665.07691542038 265.748995065689 261.145010948181 251.4276304245 0 14.3766624927521 720 219949.520733511 219949.520733511 57438720 57438720 107989.656389016 107989.656389016 28200960 28200960 942.647599459394 2497794.58146865 25493.8694145053 2472300.71205414 13564 36204033 365313 35838720 0 0 0 0 263.182579040527 1692859244.77197 153626
123392 120.5 1650.15677413326 1664.96445318895 267.488097190857 262.884113073349 253.100292682648 0 14.3904585838318 723 219404.844688758 219404.844688758 57678048 57678048 107722.234215419 107722.234215419 28318464 28318464 944.271934765881 2516389.20860666 25479.6344911993 2490909.57411546 13590 36205529 366809 35838720 0 0 0 0 264.911362409592 1692859246.51107 154265
123904 121 1651.40458303283 1664.9122890362 268.379441976547 263.775457859039 253.978172540665 0 14.4036996364594 726 219570.753360045 219570.753360045 57917376 57917376 107803.691180383 107803.691180383 28435968 28435968 945.194453905848 2514143.36501379 25562.7465091892 2488580.6185046 13616 36207062 368342 35838720 0 0 0 0 265.79225564003 1692859247.40241 154904
124416 121.5 1653.10087789638 1664.87076876577 269.197637081146 264.593652963638 254.783159017563 0 14.4183464050293 729 219796.292725102 219796.292725102 58156704 58156704 107914.425309076 107914.425309076 28553472 28553472 946.132072201417 2511942.63436263 25642.4130217944 2486300.22134084 13642 36208555 369835 35838720 0 0 0 0 266.599926710129 1692859248.22061 155543
124928 122 1654.57179881816 1664.83307039343 270.050307035446 265.446322917938 255.566032409668 0 14.5469567775726 732 219991.866370863 219991.866370863 58396032 58396032 108010.44702685 108010.44702685 28670976 28670976 947.510341703608 2510681.75242129 25625.3081075545 2485056.44431373 13788 36797610 371370 36426240 0 0 0 0 267.441683769226 1692859249.07328 156182
125440 122.5 1650.71862223704 1664.72983029181 271.760357141495 267.156373023987 257.202433586121 0 14.5606002807617 735 219479.548012637 219479.548012637 58635360 58635360 107758.911659634 107758.911659634 28788480 28788480 948.624297103274 2527756.91945542 25597.8813587349 2502159.03809668 13814 36799106 372866 36426240 0 0 0 0 269.14062333107 1692859250.78333 156821
125952 123 1652.26415128028 1664.6850939528 272.599873065948 267.995888948441 258.02823972702 0 14.5740613937378 738 219685.041554226 219685.041554226 58874688 58874688 107859.803795577 107859.803795577 28905984 28905984 949.516068527268 2525484.55921461 25679.6881513849 2499804.87106322 13840 36800640 374400 36426240 0 0 0 0 269.969640254974 1692859251.62284 157460
126464 123.5 1653.73790266092 1664.64538894496 273.449488162994 268.845504045486 258.864331960678 0 14.5878429412842 741 219880.991537796 219880.991537796 59114016 59114016 107956.010285705 107956.010285705 29023488 29023488 950.418343671805 2523244.9683436 25757.8317838199 2497487.13655978 13866 36802135 375895 36426240 0 0 0 0 270.808637142181 1692859252.47246 158099
126976 124 1655.17981584014 1664.61091871963 274.3027780056 269.698793888092 259.651895284653 0 14.70574259758 744 220072.708314105 220072.708314105 59353344 59353344 108050.138378044 108050.138378044 29140992 29140992 952.02454798561 2522645.33843804 25747.3223412446 2496898.01609679 14012 37391187 377427 37013760 0 0 0 0 271.65102648735 1692859253.32575 158738
127488 124.5 1651.24222080062 1664.51390525249 276.035997152328 271.432013034821 261.319610834122 0 14.7187864780426 747 219549.16567765 219549.16567765 59592672 59592672 107793.092173864 107793.092173864 29258496 29258496 953.630850437614 2540872.88764218 25733.6952028415 2515139.19243934 14038 37392680 378920 37013760 0 0 0 0 273.373827695847 1692859255.05897 159377
128000 125 1652.82669783203 1664.4731220745 276.864833116531 272.260848999023 262.134150266647 0 14.7331607341766 750 219759.837743746 219759.837743746 59832000 59832000 107896.526834475 107896.526834475 29376000 29376000 954.47034894996 2538511.4445183 25813.2636399129 2512698.18087838 14064 37394212 380452 37013760 0 0 0 0 274.192076683044 1692859255.8878 160016
128512 125.5 1653.55773841231 1664.42790740932 277.833028078079 273.229043960571 263.089087963104 0 14.7464985847473 753 219857.036899301 219857.036899301 60071328 60071328 107944.249163556 107944.249163556 29493504 29493504 955.375557019068 2536329.68584961 25890.8403739571 2510438.84547566 14090 37395707 381947 37013760 0 0 0 0 275.149785041809 1692859256.856 160655
129024 126 1654.96191575996 1664.39442158448 278.688841104507 274.084856987 263.880928039551 0 14.86261677742 756 220043.736319445 220043.736319445 60310656 60310656 108035.91386081 108035.91386081 29611008 29611008 957.055861810698 2535978.75914528 25882.9855577033 2510095.77358758 14236 37984758 383478 37601280 0 0 0 0 275.994630813599 1692859257.71181 161294
129536 126.5 1651.0983989676 1664.2984789641 280.420374155045 275.816390037537 265.546844482422 0 14.8760056495667 759 219530.043126732 219530.043126732 60549984 60549984 107783.703484605 107783.703484605 29728512 29728512 958.615763294192 2553935.60480267 25868.5737998165 2528067.03100285 14262 37986248 384968 37601280 0 0 0 0 277.71578168869 1692859259.44335 161933
130048 127 1652.85812519547 1664.26055880255 281.215747117996 276.611763000488 266.329032421112 0 14.8892085552216 762 219764.016325989 219764.016325989 60789312 60789312 107898.57841276 107898.57841276 29846016 29846016 959.513249957675 2551777.05581682 25949.1101875455 2525827.94562927 14288 37987783 386503 37601280 0 0 0 0 278.500686168671 1692859260.23872 162572
130560 127.5 1654.14975694247 1664.22317126117 282.087929010391 277.483944892883 267.18768119812 0 14.9032866954803 765 219935.75168307 219935.75168307 61028640 61028640 107982.896133204 107982.896133204 29963520 29963520 960.386711703881 2549559.4085834 26025.5403054866 2523533.86827791 14314 37989281 388001 37601280 0 0 0 0 279.362191915512 1692859261.1109 163211
131072 128 1655.18606499944 1664.18961187277 283.00168800354 278.397703886032 268.035253047943 0 15.0214326381683 768 220073.539202325 220073.539202325 61267968 61267968 108050.546323163 108050.546323163 30081024 30081024 961.885715784065 2548778.12339235 26013.0085190667 2522765.11487328 14460 38578328 389528 38188800 0 0 0 0 280.239198923111 1692859262.02466 163850
131584 128.5 1648.85579236899 1664.05625703517 285.162176132202 280.558192014694 270.129851579666 0 15.0349926948547 771 219231.866153381 219231.866153381 61507296 61507296 107637.306125848 107637.306125848 30198528 30198528 963.390588686886 2566443.25800506 25997.8420924972 2540445.41591256 14486 38579822 391022 38188800 0 0 0 0 282.415136098862 1692859264.18515 164489
132096 129 1650.66066759371 1664.01428144898 285.945878982544 281.341894865036 270.900312185287 0 15.0483949184418 774 219471.84236326 219471.84236326 61746624 61746624 107755.128380517 107755.128380517 30316032 30316032 964.270751344875 2564286.97701407 26077.5154094922 2538209.46160457 14512 38581356 392556 38188800 0 0 0 0 283.188082933426 1692859264.96885 165128
132608 129.5 1651.51475177438 1663.96656325048 286.890290975571 282.286306858063 271.83052110672 0 15.0622248649597 777 219585.401395922 219585.401395922 61985952 61985952 107810.882995832 107810.882995832 30433536 30433536 965.087788629613 2561967.30335192 26151.6612424872 2535815.64210944 14538 38582851 394051 38188800 0 0 0 0 284.121990919113 1692859265.91326 165767
133120 130 1652.79685831781 1663.92843667895 287.760379076004 283.156394958496 272.631800174713 0 15.1887662410736 780 219755.870281936 219755.870281936 62225280 62225280 107894.578910987 107894.578910987 30551040 30551040 966.382903205304 2560696.43109006 26134.510225958 2534561.9208641 14684 39171903 395583 38776320 0 0 0 0 284.979891300201 1692859266.78335 166406
133632 130.5 1648.00287027975 1663.80847641773 289.67630314827 285.072319030762 274.476496696472 0 15.2022364139557 783 219118.461632396 219118.461632396 62464608 62464608 107581.627371862 107581.627371862 30668544 30668544 967.512319754632 2577216.23786647 26110.0693129594 2551106.16855351 14710 39173399 397079 38776320 0 0 0 0 286.886351585388 1692859268.69927 167045
134144 131 1649.56523535731 1663.76269887278 290.497497081757 285.893512964249 275.282731533051 0 15.2174627780914 786 219326.193693108 219326.193693108 62703936 62703936 107683.618564125 107683.618564125 30786048 30786048 968.269931786947 2574783.34941097 26185.4182849293 2548597.93112604 14736 39174930 398610 38776320 0 0 0 0 287.696762561798 1692859269.52047 167684
134656 131.5 1650.6288695077 1663.71619236975 291.403766155243 286.799782037735 276.174932718277 0 15.2312760353088 789 219467.614489743 219467.614489743 62943264 62943264 107753.052601462 107753.052601462 30903552 30903552 969.082764026885 2572502.62550676 26259.0041223585 2546243.6213844 14762 39176428 400108 38776320 0 0 0 0 288.592477083206 1692859270.42674 168323
135168 132 1651.69242885974 1663.6740977055 292.308881044388 287.70489692688 277.013370990753 0 15.3544049263 792 219609.025341191 219609.025341191 63182592 63182592 107822.481755964 107822.481755964 31021056 31021056 970.480876279941 2571557.00346543 26245.3490333006 2545311.65443213 14908 39765482 401642 39363840 0 0 0 0 289.485543727875 1692859271.33185 168962
135680 132.5 1647.41541447992 1663.55879209936 294.148440122604 289.544456005096 278.783180236816 0 15.3686079978943 795 219040.353509251 219040.353509251 63421920 63421920 107543.278257249 107543.278257249 31138560 31138560 971.672468345911 2588095.69741037 26222.9863337803 2561872.71107659 14934 39766977 403137 39363840 0 0 0 0 291.315857648849 1692859273.17141 169601
136192 133 1648.56771970051 1663.50906908216 295.03791308403 290.433928966522 279.658503770828 0 15.3822271823883 798 219193.56401138 219193.56401138 63661248 63661248 107618.500742049 107618.500742049 31256064 31256064 972.469078325496 2585815.04595643 26299.3195488203 2559515.72640761 14960 39768514 404674 39363840 0 0 0 0 292.193458557129 1692859274.06088 170240
136704 133.5 1650.3559187421 1663.46961862236 295.813894987106 291.209910869598 280.420251607895 0 15.3963141441345 801 219431.322955949 219431.322955949 63900576 63900576 107735.234375484 107735.234375484 31373568 31373568 973.258872570263 2583520.67930245 26371.6645890491 2557149.0147134 14986 39770009 406169 39363840 0 0 0 0 292.958941459656 1692859274.83687 170879
137216 134 1651.71332615774 1663.43152272427 296.664350986481 292.060366868973 281.205708503723 0 15.5141429901123 804 219611.803845933 219611.803845933 64139904 64139904 107823.845931577 107823.845931577 31491072 31491072 974.729832636127 2582817.60798428 26360.270667655 2556457.33731662 15132 40359059 407699 39951360 0 0 0 0 293.798701524734 1692859275.68732 171518
137728 134.5 1645.87928804882 1663.3021448572 298.793238162994 294.189254045486 283.267969608307 0 15.5278584957123 807 218836.110138972 218836.110138972 64379232 64379232 107442.999923827 107442.999923827 31608576 31608576 976.086175039117 2599655.12724185 26343.1191904578 2573312.00805139 15158 40360557 409197 39951360 0 0 0 0 295.917185306549 1692859277.81621 172157
138240 135 1644.59414887589 1663.21692172844 300.11762213707 295.513638019562 284.577997684479 0 15.542528629303 810 218665.238034539 218665.238034539 64618560 64618560 107359.106038618 107359.106038618 31726080 31726080 976.857584062723 2597352.5372597 26417.8198934243 2570934.71736628 15184 40362089 410729 39951360 0 0 0 0 297.227971553802 1692859279.14059 172796
138752 135.5 1644.48419434648 1663.14246245408 301.231949090958 296.62796497345 285.678666353226 0 15.5559327602386 813 218650.618480308 218650.618480308 64857888 64857888 107351.928206938 107351.928206938 31843584 31843584 977.671418723108 2595167.12199151 26490.0990323077 2568677.0229592 15210 40363582 412222 39951360 0 0 0 0 298.330040216446 1692859280.25492 173435
139264 136 1644.33117966406 1663.06739890379 302.35422205925 297.750237941742 286.730129957199 0 15.6792862415314 816 218630.273648134 218630.273648134 65097216 65097216 107341.93940847 107341.93940847 31961088 31961088 978.744870429483 2593458.02209406 26468.5459672706 2566989.47612679 15356 40952629 413749 40538880 0 0 0 0 299.439752340317 1692859281.37719 174074
139776 136.5 1639.79431737502 1662.90645945599 304.275714159012 299.671730041504 288.583482980728 0 15.6958930492401 819 218027.052438183 218027.052438183 65336544 65336544 107045.773038241 107045.773038241 32078592 32078592 979.975366490996 2609820.65167863 26448.0554284947 2583372.59625013 15382 40954122 415242 40538880 0 0 0 0 301.350966215134 1692859283.29869 174713
140288 137 1641.29946630409 1662.84292711674 305.097593069077 300.493608951569 289.390432596207 0 15.7096202373505 822 218227.177039792 218227.177039792 65575872 65575872 107144.029160331 107144.029160331 32196096 32196096 980.699218461955 2607437.99433005 26520.8342857077 2580917.16004434 15408 40955653 416773 40538880 0 0 0 0 302.162343025208 1692859284.12056 175352
140800 137.5 1642.67922475119 1662.78196365527 305.940966129303 301.336982011795 290.22057890892 0 15.7228901386261 825 218410.629722919 218410.629722919 65815200 65815200 107234.099791758 107234.099791758 32313600 32313600 981.527985518946 2605338.87784241 26593.2380760926 2578745.63976632 15434 40957149 418269 40538880 0 0 0 0 302.995272159576 1692859284.96394 175991
141312 138 1643.39326227701 1662.71588267064 306.905333042145 302.301348924637 291.119294404984 0 15.8441143035889 828 218505.568152351 218505.568152351 66054528 66054528 107280.712161443 107280.712161443 32431104 32431104 982.893831481853 2604452.63976583 26579.815851474 2577872.82391436 15580 41546195 419795 41126400 0 0 0 0 303.948767185211 1692859285.9283 176630
141824 138.5 1639.78865259291 1662.57393860179 308.667559146881 304.063575029373 292.811897039413 0 15.8587830066681 831 218026.299248754 218026.299248754 66293856 66293856 107045.403241265 107045.403241265 32548608 32548608 984.001796598063 2620355.66338362 26556.6960967012 2593798.96728692 15606 41547686 421286 41126400 0 0 0 0 305.700343370438 1692859287.69053 177269
142336 139 1641.27757204539 1662.51244140741 309.488428115845 304.884443998337 293.616184234619 0 15.8804879188538 834 218224.265979156 218224.265979156 66533184 66533184 107142.599903123 107142.599903123 32666112 32666112 984.611887074487 2617715.06983622 26625.8509611161 2591089.21887511 15632 41549218 422818 41126400 0 0 0 0 306.510622262955 1692859288.5114 177908
142848 139.5 1642.94684317147 1662.4581108536 310.274250984192 305.670266866684 294.382396459579 0 15.8943796157837 837 218446.212268079 218446.212268079 66772512 66772512 107251.569922234 107251.569922234 32783616 32783616 985.032928394603 2614578.3637554 26686.5644499312 2587891.79930547 15658 41550713 424313 41126400 0 0 0 0 307.285307168961 1692859289.29722 178547
143360 140 1644.03972752046 1662.40079092807 311.165919065475 306.561934947968 295.208331823349 0 16.0161106586456 840 218591.52217112 218591.52217112 67011840 67011840 107322.913412535 107322.913412535 32901120 32901120 986.364652824704 2613650.69588316 26673.1425961661 2586977.55328699 15804 42139763 425843 41713920 0 0 0 0 308.165893316269 1692859290.18889 179186
143872 140.5 1639.95291628777 1662.25468802749 313.02747297287 308.423488855362 296.999578237534 0 16.0305597782135 843 218048.139749622 218048.139749622 67251168 67251168 107056.126375266 107056.126375266 33018624 33018624 987.403539973894 2629231.2681024 26648.6651586459 2602582.60294375 15830 42141255 427335 41713920 0 0 0 0 310.017012119293 1692859292.05044 179825
144384 141 1641.30097360322 1662.19324246976 313.870845079422 309.266860961914 297.827854633331 0 16.045464515686 846 218227.377450284 218227.377450284 67490496 67490496 107144.127556818 107144.127556818 33136128 33136128 988.09508447116 2626853.08836977 26719.3950803888 2600133.69328938 15856 42142784 428864 41713920 0 0 0 0 310.849790096283 1692859292.89382 180464
