# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 21 2023 at 00:11:56+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.20-22.11.50-5992
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.20-22.11.50-5992
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
100864 49.25 558.350210488879 564.406672596947 322.440399169922 317.542640209198 308.126512527466 0 14.318345785141 591 318398.58714216 318398.58714216 101105128 101105128 229375.229581814 229375.229581814 72836416 72836416 777.007690350943 3141844.70810392 21518.1947219298 3120326.51338199 11126 44972225 308225 44664000 0 0 0 0 320.391393184662 1692569833.78445 126149
101376 49.5 558.811649051199 564.380778448761 323.788748979568 318.890990018845 309.451689481735 0 14.3416886329651 594 318661.721969614 318661.721969614 101618352 101618352 229564.792644891 229564.792644891 73206144 73206144 777.565302123827 3136874.89452051 21591.7357423804 3115283.15877813 11152 44973775 309775 44664000 0 0 0 0 321.729518175125 1692569835.1328 126788
101888 49.75 559.325195160007 564.357898874086 325.105040073395 320.207281112671 310.745704650879 0 14.3640356063843 597 318954.571067555 318954.571067555 102131576 102131576 229775.761951244 229775.761951244 73575872 73575872 778.169718250249 3132115.14855191 21664.7909423578 3110450.35760955 11178 44975308 311308 44664000 0 0 0 0 323.0354783535 1692569836.44909 127427
102400 50 559.73555143107 564.33657220368 326.47819018364 321.580431222916 312.044013500214 0 14.4910917282104 600 319188.576275177 319188.576275177 102644800 102644800 229944.339955007 229944.339955007 73945600 73945600 780.092986732616 3145911.817204 21660.1893448483 3124251.62785915 11324 45870131 312851 45557280 0 0 0 0 324.398109197617 1692569837.82224 128066
102912 50.25 558.550354058026 564.291720138411 328.771871089935 323.874112129211 314.262589454651 0 14.5137267112732 603 318512.718790085 318512.718790085 103158024 103158024 229457.450339073 229457.450339073 74315328 74315328 781.982201820951 3161521.16645441 21649.6590179974 3139871.50743642 11350 45871617 314337 45557280 0 0 0 0 326.681418895721 1692569840.11592 128705
103424 50.5 559.058871386507 564.268442670245 330.087125062943 325.189366102219 315.555565834045 0 14.5360331535339 606 318802.700231632 318802.700231632 103671248 103671248 229666.353777767 229666.353777767 74685056 74685056 782.572593957153 3156781.47660701 21723.5463192589 3135057.93028775 11376 45873169 315889 45557280 0 0 0 0 327.986295938492 1692569841.43117 129344
103936 50.75 559.548183358009 564.247197918447 331.411195039749 326.513436079025 316.857353687286 0 14.5584714412689 609 319081.729839701 319081.729839701 104184472 104184472 229867.3674851 229867.3674851 75054784 75054784 783.160934901304 3152053.5293067 21795.4141671555 3130258.11513954 11402 45874702 317422 45557280 0 0 0 0 329.299815177917 1692569842.75524 129983
104448 51 560.002254337252 564.228101140037 332.753582000732 327.855823040009 318.125153541565 0 14.6869187355042 612 319340.663311091 319340.663311091 104697696 104697696 230053.90387956 230053.90387956 75424512 75424512 785.046734996547 3165619.4737022 21790.3106194731 3143829.16308272 11548 46769522 318962 46450560 0 0 0 0 330.631457090378 1692569844.09763 130622
104960 51.25 558.797447239548 564.186395809864 335.071063995361 330.173305034637 320.365937709808 0 14.7093513011932 615 318653.6234023 318653.6234023 105210920 105210920 229558.958414426 229558.958414426 75794240 75794240 786.80045144304 3180577.30969301 21776.8276029435 3158800.48209006 11574 46771008 320448 46450560 0 0 0 0 332.93874001503 1692569846.41511 131261
105472 51.5 559.24754755644 564.164412026237 336.414635181427 331.516876220703 321.687456607819 0 14.7314355373383 618 318910.292607896 318910.292607896 105724144 105724144 229743.863625497 229743.863625497 76163968 76163968 787.387749937413 3175920.34117232 21849.8063557572 3154070.53481656 11600 46772558 321998 46450560 0 0 0 0 334.271867036819 1692569847.75869 131900
105984 51.75 559.719051160673 564.144604297178 337.743317127228 332.845558166504 322.994149208069 0 14.7536919116974 621 319179.167014317 319179.167014317 106237368 106237368 229937.561497259 229937.561497259 76533696 76533696 787.976654934087 3171289.06907633 21920.8976243344 3149368.17145199 11626 46774091 323531 46450560 0 0 0 0 335.590299844742 1692569849.08737 132539
106496 52 560.052360743148 564.125526488273 339.152220010757 334.254461050034 324.328096389771 0 14.8898344039917 624 319369.236433379 319369.236433379 106750592 106750592 230074.488036492 230074.488036492 76903424 76903424 789.793737514752 3184500.89914031 21915.2921485399 3162585.60699177 11772 47668919 325079 47343840 0 0 0 0 336.988577127457 1692569850.49627 133178
107008 52.25 558.767715440176 564.083691500348 341.531381130219 336.633622169495 326.623602867126 0 14.9125392436981 627 318636.668876743 318636.668876743 107263816 107263816 229546.744326962 229546.744326962 77273152 77273152 791.130629384193 3197672.59471652 21891.5249637145 3175781.0697528 11798 47670411 326571 47343840 0 0 0 0 339.357453107834 1692569852.87543 133817
107520 52.5 559.194562609118 564.062456744186 342.88387799263 337.986119031906 327.951494455338 0 14.9372866153717 630 318880.078000558 318880.078000558 107777040 107777040 229722.09693816 229722.09693816 77642880 77642880 791.568202790965 3192507.80566568 21959.7225842122 3170548.08308147 11824 47671964 328124 47343840 0 0 0 0 340.699584960938 1692569854.22793 134456
108032 52.75 559.570256841298 564.04215246814 344.265331983566 339.367573022842 329.308077096939 0 14.9624457359314 633 319094.317219021 319094.317219021 108290264 108290264 229876.435468244 229876.435468244 78012608 78012608 791.990247528049 3187301.37056253 22025.3651152619 3165276.00544727 11850 47673495 329655 47343840 0 0 0 0 342.070732831955 1692569855.60938 135095
108544 53 559.950930674857 564.023906118668 345.64190196991 340.744143009186 330.607616662979 0 15.0914120674133 636 319311.396049636 319311.396049636 108803488 108803488 230032.819662837 230032.819662837 78382336 78382336 793.652625076867 3199808.50555121 22015.9451043155 3177792.5604469 11996 48568318 331198 48237120 0 0 0 0 343.436592817307 1692569856.98595 135734
109056 53.25 558.867775620951 563.985956140292 347.912705183029 343.014946222305 332.766021490097 0 15.1515979766846 639 318693.728083652 318693.728083652 109316712 109316712 229587.849938648 229587.849938648 78752064 78752064 793.441009506783 3206615.45356387 21950.0193402164 3184665.43422365 12022 48569806 332686 48237120 0 0 0 0 345.697174787521 1692569859.25676 136373
109568 53.5 559.370498199027 563.966770986869 349.213379144669 344.315620183945 334.043747186661 0 15.1738829612732 642 318980.405075219 318980.405075219 109829936 109829936 229794.372842366 229794.372842366 79121792 79121792 793.954661084718 3201866.93615596 22019.1894519678 3179847.74670399 12048 48571355 334235 48237120 0 0 0 0 346.987581968307 1692569860.55743 137012
110080 53.75 559.838692574541 563.949269282918 350.533033132553 345.635274171829 335.340499401093 0 15.1968786716461 645 319247.39239764 319247.39239764 110343160 110343160 229986.711253556 229986.711253556 79491520 79491520 794.469192127285 3197140.83631857 22086.5068283604 3175054.32949021 12074 48572887 335767 48237120 0 0 0 0 348.296999931335 1692569861.87708 137651
110592 54 560.138742700059 563.931925142502 351.954631090164 347.05687212944 336.688225030899 0 15.3234529495239 648 319418.495648328 319418.495648328 110856384 110856384 230109.974512231 230109.974512231 79861248 79861248 796.258133892787 3210069.46951069 22081.4249726715 3187988.04453802 12220 49467707 337307 49130400 0 0 0 0 349.707872867584 1692569863.29868 138290
111104 54.25 559.065556405794 563.896550715483 354.230673074722 349.332914113998 338.889413833618 0 15.3456175327301 651 318806.512356453 318806.512356453 111369608 111369608 229669.100043113 229669.100043113 80230976 80230976 797.978823485348 3224571.15302874 22070.0266307234 3202501.12639802 12246 49469198 338798 49130400 0 0 0 0 351.973573446274 1692569865.57472 138929
111616 54.5 559.508705494658 563.878088221651 355.562544107437 350.664785146713 340.198506355286 0 15.3820252418518 654 319059.217631989 319059.217631989 111882832 111882832 229851.149627921 229851.149627921 80600704 80600704 798.488014537849 3219891.78873714 22138.6464604572 3197753.14227668 12272 49470751 340351 49130400 0 0 0 0 353.294979572296 1692569866.90659 139568
112128 54.75 559.83117728535 563.860658089788 356.968183040619 352.070424079895 341.490406513214 0 15.4821116924286 657 319243.106812329 319243.106812329 112396056 112396056 229983.623905953 229983.623905953 80970432 80970432 794.300135955082 3196329.45419552 22075.0699814691 3174254.38421405 12298 49472289 341889 49130400 0 0 0 0 354.690233707428 1692569868.31223 140207
112640 55 560.178329572381 563.84472783316 358.356630086899 353.458871126175 342.804719209671 0 15.6117646694183 660 319441.070018284 319441.070018284 112909280 112909280 230126.237151263 230126.237151263 81340160 81340160 796.043656482605 3208970.54991971 22069.5709170101 3186900.9790027 12444 50367109 343429 50023680 0 0 0 0 356.06823849678 1692569869.70068 140846
113152 55.25 558.802811394424 563.805832721491 360.837270975113 355.939512014389 345.171723842621 0 15.6701591014862 663 318656.682305658 318656.682305658 113422504 113422504 229561.162056931 229561.162056931 81709888 81709888 795.758992301274 3215232.86572803 22003.8277044949 3193229.03802354 12470 50368598 344918 50023680 0 0 0 0 358.538481473923 1692569872.18132 141485
113664 55.5 559.242348585107 563.787112069872 362.166840076447 357.269081115723 346.477981090546 0 15.711658000946 666 318907.32790027 318907.32790027 113935728 113935728 229741.727841861 229741.727841861 82079616 82079616 796.233812237474 3210554.51166117 22070.2474482798 3188484.26421289 12496 50370150 346470 50023680 0 0 0 0 359.857943296432 1692569873.51089 142124
114176 55.75 559.652306185202 563.770071240391 363.513273954391 358.615514993668 347.773833036423 0 15.7449147701263 669 319141.105766216 319141.105766216 114448952 114448952 229910.142068047 229910.142068047 82449344 82449344 795.326852157053 3200333.68799612 22096.2740552593 3178237.41394086 12522 50371678 347998 50023680 0 0 0 0 361.193675756454 1692569874.85732 142763
114688 56 559.817393686311 563.752417324329 365.01518702507 360.117428064346 349.198356866837 0 15.8836073875427 672 319235.246730293 319235.246730293 114962176 114962176 229977.961480947 229977.961480947 82819072 82819072 796.872690286734 3212085.89153073 22086.4102671134 3189999.48126361 12668 51266502 349542 50916960 0 0 0 0 362.617862224579 1692569876.35924 143402
115200 56.25 557.684485844726 563.69807190855 368.006299972534 363.10854101181 352.103998661041 0 15.9065325260162 675 318018.958403526 318018.958403526 115475400 115475400 229101.743980443 229101.743980443 83188800 83188800 797.997708094531 3223921.99693435 22060.8950319949 3201861.10190236 12694 51267994 351034 50916960 0 0 0 0 365.666047096252 1692569879.35035 144041
115712 56.5 558.021044640707 563.674824787809 369.400141000748 364.502382040024 353.475586891174 0 15.9287848472595 678 318210.88068298 318210.88068298 115988624 115988624 229240.005325466 229240.005325466 83558528 83558528 798.515293583983 3219514.57147415 22127.7153241084 3197386.85615004 12720 51269546 352586 50916960 0 0 0 0 367.049654006958 1692569880.74419 144680
116224 56.75 558.472936201458 563.654419126752 370.716739177704 365.81898021698 354.76996254921 0 15.9510123729706 681 318468.571343397 318468.571343397 116501848 116501848 229425.646395436 229425.646395436 83928256 83928256 799.032951727194 3215124.10905583 22192.9489729999 3192931.16008283 12746 51271082 354122 50916960 0 0 0 0 368.356044054031 1692569882.06079 145319
116736 57 558.562818069124 563.631238161643 372.269150972366 367.371392011642 356.247171163559 0 16.0789861679077 684 318519.826378565 318519.826378565 117015072 117015072 229462.570665624 229462.570665624 84297984 84297984 800.650116469899 3227093.19428663 22185.8973885737 3204907.29689805 12892 52165906 355666 51810240 0 0 0 0 369.897873163223 1692569883.6132 145958
117248 57.25 557.676171129111 563.592843081384 374.467072963715 369.569314002991 358.370504379272 0 16.1154158115387 687 318014.216946185 318014.216946185 117528296 117528296 229098.32822136 229098.32822136 84667712 84667712 802.282792897972 3240888.43695676 22175.0988807016 3218713.33807606 12918 52167400 357160 51810240 0 0 0 0 372.085606575012 1692569885.81112 146597
117760 57.5 558.05717462224 563.571148358976 375.82749414444 370.929735183716 359.692418575287 0 16.1393215656281 690 318231.483764805 318231.483764805 118041520 118041520 229254.847843035 229254.847843035 85037440 85037440 801.979510076717 3233250.056773 22218.303128705 3211031.75364429 12944 52168947 358707 51810240 0 0 0 0 373.435816049576 1692569887.17154 147236
118272 57.75 558.490666889435 563.551557664669 377.15107011795 372.253311157227 360.99399638176 0 16.1616725921631 693 318478.682248515 318478.682248515 118554744 118554744 229432.930319664 229432.930319664 85407168 85407168 802.496801816099 3228942.43424427 22282.5621692607 3206659.872075 12970 52170478 360238 51810240 0 0 0 0 374.748219251633 1692569888.49512 147875
118784 58 558.765106650779 563.532052106535 378.578931093216 373.681172132492 362.332496404648 0 16.3019580841064 696 318635.181217488 318635.181217488 119067968 119067968 229545.672613088 229545.672613088 85776896 85776896 803.376263789378 3237868.36979162 22255.7753089313 3215612.59448268 13116 53065301 361781 52703520 0 0 0 0 376.165363073349 1692569889.92298 148514
119296 58.25 557.674274417666 563.492245551932 380.923711061478 376.025952100754 364.603994607925 0 16.323965549469 699 318013.135348591 318013.135348591 119581192 119581192 229097.549035439 229097.549035439 86146624 86146624 805.038496679292 3251684.43649333 22245.974740632 3229438.4617527 13142 53066784 363264 52703520 0 0 0 0 378.500209093094 1692569892.26776 149153
119808 58.5 558.1195367281 563.472039953484 382.236279010773 377.338520050049 365.894335985184 0 16.3462119102478 702 318267.04568638 318267.04568638 120094416 120094416 229280.466750452 229280.466750452 86516352 86516352 805.534567057735 3247356.81166575 22310.6884798883 3225046.12318586 13168 53068331 364811 52703520 0 0 0 0 379.802518844604 1692569893.58033 149792
120320 58.75 558.528631067669 563.453291708821 383.57127404213 378.673515081406 367.206561565399 0 16.3691155910492 705 318500.331278971 318500.331278971 120607640 120607640 229448.526341541 229448.526341541 86886080 86886080 806.002550839521 3242931.52571192 22372.6509415062 3220558.87477041 13194 53069859 366339 52703520 0 0 0 0 381.126944303513 1692569894.91532 150431
120832 59 558.803874935151 563.43478955876 384.995337963104 380.09757900238 368.554829835892 0 16.5000176429749 708 318657.288788576 318657.288788576 121120864 121120864 229561.598968915 229561.598968915 87255808 87255808 807.517620335919 3254351.84764398 22364.1506183994 3231987.69702558 13340 53964682 367882 53596800 0 0 0 0 382.540237426758 1692569896.33939 151070
121344 59.25 557.824055999373 563.398226709249 387.276391983032 382.378633022308 370.758541584015 0 16.5220494270325 711 318098.548129136 318098.548129136 121634088 121634088 229159.080640596 229159.080640596 87625536 87625536 808.943032974492 3267129.54145719 22348.9734488673 3244780.56800833 13366 53966174 369374 53596800 0 0 0 0 384.811287641525 1692569898.62044 151709
121856 59.5 558.166314899216 563.37780008557 388.654345989227 383.756587028503 372.11439538002 0 16.5441946983337 714 318293.720886484 318293.720886484 122147312 122147312 229299.683638953 229299.683638953 87995264 87995264 809.434097859241 3262858.23187152 22413.2470984307 3240444.98477309 13392 53967727 370927 53596800 0 0 0 0 386.178865432739 1692569899.9984 152348
122368 59.75 558.378455837958 563.357103328852 390.120357990265 385.222599029541 373.558176517487 0 16.5664055347443 717 318414.694021089 318414.694021089 122660536 122660536 229386.833022285 229386.833022285 88364992 88364992 809.917462989239 3258571.04565022 22475.6020583293 3236095.44359189 13418 53969260 372460 53596800 0 0 0 0 387.634710073471 1692569901.46441 152987
122880 60 558.618949752108 563.338353088711 391.565629959106 386.667870998383 374.930079936981 0 16.6925179958344 720 318551.835408418 318551.835408418 123173760 123173760 229485.630059941 229485.630059941 88734720 88734720 811.51509760994 3270261.75435406 22470.1317060658 3247791.62264799 13564 54864088 374008 54490080 0 0 0 0 389.068421840668 1692569902.90968 153626
123392 60.25 557.607832577036 563.301277669576 393.880817174911 388.983058214188 377.170603752136 0 16.7157435417175 723 317975.246962796 317975.246962796 123686984 123686984 229070.254136714 229070.254136714 89104448 89104448 813.035695970399 3283342.92398809 22458.1811437853 3260884.74284431 13590 54865577 375497 54490080 0 0 0 0 391.3745906353 1692569905.22487 154265
123904 60.5 557.925259117109 563.280538630318 395.272628068924 390.3748691082 378.539104700089 0 16.737978219986 726 318156.259094577 318156.259094577 124200208 124200208 229200.655780945 229200.655780945 89474176 89474176 813.456897269527 3278862.18524571 22519.8836905933 3256342.30155512 13616 54867129 377049 54490080 0 0 0 0 392.756101608276 1692569906.61668 154904
124416 60.75 557.567273351132 563.251959289897 397.137423038483 392.239664077759 380.380435943604 0 16.7616872787476 729 317952.118109291 317952.118109291 124713432 124713432 229053.592046186 229053.592046186 89843904 89843904 813.869457724158 3274362.25195683 22579.5960728302 3251782.655884 13642 54868663 378583 54490080 0 0 0 0 394.610368728638 1692569908.48147 155543
124928 61 557.381947122513 563.225077644866 398.882532119751 393.984773159027 382.039751052856 0 16.9024879932404 732 317846.436033338 317846.436033338 125226656 125226656 228977.458384125 228977.458384125 90213632 90213632 814.829804264055 3283424.55918395 22556.904260114 3260867.65492384 13788 55763486 380126 55383360 0 0 0 0 396.341859102249 1692569910.22658 156182
125440 61.25 555.831699779994 563.172248190481 401.600574016571 396.702815055847 384.679937124252 0 16.9250867366791 735 316962.409208764 316962.409208764 125739880 125739880 228340.602995842 228340.602995842 90583360 90583360 816.163131913148 3295665.54467668 22540.5227017867 3273125.0219749 13814 55764977 381617 55383360 0 0 0 0 399.050052165985 1692569912.94462 156821
125952 61.5 556.023210920565 563.144222662471 403.082575082779 398.184816122055 386.13925075531 0 16.9475634098053 738 317071.618223885 317071.618223885 126253104 126253104 228419.27747471 228419.27747471 90953088 90953088 816.604801548229 3291344.36207365 22602.1170697385 3268742.24500391 13840 55766528 383168 55383360 0 0 0 0 400.521840333939 1692569914.42663 157460
126464 61.75 556.287426352235 563.118227001942 404.51132106781 399.613562107086 387.545821905136 0 16.9699001312256 741 317222.286780222 317222.286780222 126766328 126766328 228527.819522621 228527.819522621 91322816 91322816 817.069976372873 3287132.34224759 22662.5221169974 3264469.8201306 13866 55768057 384697 55383360 0 0 0 0 401.940147638321 1692569915.85537 158099
126976 62 556.137865430886 563.086666502084 406.237092018127 401.339333057404 389.19336271286 0 17.0996568202972 744 317136.999831001 317136.999831001 127279552 127279552 228466.378566701 228466.378566701 91692544 91692544 818.365496786516 3297482.31700858 22649.7378059564 3274832.57920263 14012 56662879 386239 56276640 0 0 0 0 403.652112483978 1692569917.58114 158738
127488 62.25 555.333188205418 563.041894799209 408.439280986786 403.541522026062 391.321745157242 0 17.1236200332642 747 316678.133537264 316678.133537264 127792776 127792776 228135.810009792 228135.810009792 92062272 92062272 819.860997502805 3310298.54789031 22638.4220169803 3287660.12587332 14038 56664371 387731 56276640 0 0 0 0 405.846283435822 1692569919.78333 159377
128000 62.5 555.643804068565 563.015131284277 409.833436012268 404.935677051544 392.687952518463 0 17.1499176025391 750 316855.261888095 316855.261888095 128306000 128306000 228263.413767403 228263.413767403 92432000 92432000 820.041033259879 3304993.52908156 22692.3901061513 3282301.13897541 14064 56665925 389285 56276640 0 0 0 0 407.230097532272 1692569921.17749 160016
128512 62.75 555.938809054864 562.989562728725 411.237442970276 406.339684009552 394.06903553009 0 17.176132440567 753 317023.488153748 317023.488153748 128819224 128819224 228384.604438041 228384.604438041 92801728 92801728 820.460491112842 3300669.74455422 22751.2657397522 3277918.47881447 14090 56667458 390818 56276640 0 0 0 0 408.623815059662 1692569922.58149 160655
129024 63 556.252642701504 562.965476015166 412.626158952713 407.728399991989 395.364543676376 0 17.3402881622314 756 317202.451442041 317202.451442041 129332448 129332448 228513.530089713 228513.530089713 93171456 93171456 821.012389230334 3307963.83107191 22718.5575464422 3285245.27352546 14236 57562284 392364 57169920 0 0 0 0 410.001894950867 1692569923.97021 161294
129536 63.25 555.226535006088 562.918157091084 415.000637054443 410.102878093719 397.642441987991 0 17.3635542392731 759 316617.314668849 316617.314668849 129845672 129845672 228091.995927479 228091.995927479 93541184 93541184 821.398765563838 3316218.11943181 22677.5306126606 3293540.58881915 14262 57563778 393858 57169920 0 0 0 0 412.366163492203 1692569926.34469 161933
130048 63.5 555.591896698787 562.892785328385 416.350844144821 411.453085184097 398.966885566711 0 17.3882155418396 762 316825.661768153 316825.661768153 130358896 130358896 228242.089758499 228242.089758499 93910912 93910912 821.67706140227 3311393.07202948 22733.6022589035 3288659.46977057 14288 57565333 395413 57169920 0 0 0 0 413.706021547318 1692569927.69489 162572
130560 63.75 555.895658210869 562.86796671784 417.745020151138 412.847261190414 400.338848829269 0 17.4104073047638 765 316998.881432906 316998.881432906 130872120 130872120 228366.877687765 228366.877687765 94280640 94280640 822.122208002233 3307255.16459062 22792.4908162632 3284462.67377435 14314 57566866 396946 57169920 0 0 0 0 415.089596271515 1692569929.08907 163211
131072 64 556.068965989286 562.842685065331 419.234853982925 414.337095022202 401.754329204559 0 17.5365459918976 768 317097.710000983 317097.710000983 131385344 131385344 228438.074063652 228438.074063652 94650368 94650368 823.545069872073 3317990.03378784 22784.6134512461 3295205.42033659 14460 58461688 398488 58063200 0 0 0 0 416.501547336578 1692569930.5789 163850
131584 64.25 554.28860377992 562.778990521345 422.189398050308 417.291639089584 404.634847640991 0 17.558774471283 771 316082.460429273 316082.460429273 131898568 131898568 227706.685442603 227706.685442603 95020096 95020096 824.971284500327 3330359.45876295 22772.6139763641 3307586.84478659 14486 58463178 399978 58063200 0 0 0 0 419.513264417648 1692569933.53345 164489
132096 64.5 554.669872673809 562.751795845956 423.525146961212 418.627388000488 405.948683261871 0 17.5806996822357 774 316299.878592381 316299.878592381 132411792 132411792 227863.314093269 227863.314093269 95389824 95389824 825.422010261604 3326295.66447957 22832.5223358241 3303463.14214375 14512 58464727 401527 58063200 0 0 0 0 420.838816165924 1692569934.8692 165128
132608 64.75 555.019265537063 562.725460513066 424.883180141449 419.985421180725 407.284820079803 0 17.6026382446289 777 316499.119484437 316499.119484437 132925016 132925016 228006.847787208 228006.847787208 95759552 95759552 825.872407945324 3322243.82244701 22890.9397573908 3299352.88268962 14538 58466260 403060 58063200 0 0 0 0 422.186476945877 1692569936.22723 165767
133120 65 555.308552628978 562.699745412595 426.285109996796 421.387351036072 408.613201618195 0 17.726838350296 780 316664.085127172 316664.085127172 133438240 133438240 228125.689496007 228125.689496007 96129280 96129280 827.30170883544 3332950.73390724 22883.7764058175 3310066.95750142 14684 59361085 404605 58956480 0 0 0 0 423.577750921249 1692569937.62916 166406
133632 65.25 554.526294025982 562.654606452194 428.502559185028 423.604800224304 410.75691986084 0 17.749831199646 783 316218.00302799 316218.00302799 133951464 133951464 227804.330708487 227804.330708487 96499008 96499008 828.710633150024 3345179.78842757 22871.7597932227 3322308.02863435 14710 59362571 406091 58956480 0 0 0 0 425.785135984421 1692569939.84661 167045
134144 65.5 554.900709947318 562.629103595139 429.838646173477 424.940887212753 412.070843935013 0 17.7719924449921 786 316431.513291114 316431.513291114 134464688 134464688 227958.144097113 227958.144097113 96868736 96868736 829.14025056558 3341094.48108821 22930.5794004162 3318163.90168779 14736 59364119 407639 58956480 0 0 0 0 427.110757112503 1692569941.1827 167684
134656 65.75 555.286220746573 562.605115308501 431.164414167404 426.26665520668 413.374423027039 0 17.7942221164703 789 316651.350396044 316651.350396044 134977912 134977912 228116.51536021 228116.51536021 97238464 97238464 829.567585703514 3337013.24141188 22987.9822183877 3314025.25919349 14762 59365652 409172 58956480 0 0 0 0 428.426421880722 1692569942.50846 168323
135168 66 555.555338365502 562.580691988681 432.577926158905 427.680167198181 414.713345050812 0 17.9198274612427 792 316804.814419218 316804.814419218 135491136 135491136 228227.071270223 228227.071270223 97608192 97608192 830.917887756974 3347349.18429792 22979.0442617221 3324370.1400362 14908 60260475 410715 59849760 0 0 0 0 429.829410791397 1692569943.92198 168962
135680 66.25 554.750004865438 562.537468565233 434.821144104004 429.92338514328 416.883628129959 0 17.9417841434479 795 316345.573885622 316345.573885622 136004360 136004360 227896.233109876 227896.233109876 97977920 97977920 832.333753547782 3359536.96638918 22967.9516715769 3336569.01471761 14934 60261965 412205 59849760 0 0 0 0 432.062570571899 1692569946.16519 169601
136192 66.5 555.146100957886 562.513766266893 436.135589122772 431.237830162048 418.175940752029 0 17.9651293754578 798 316571.447242233 316571.447242233 136517584 136517584 228058.952905508 228058.952905508 98347648 98347648 832.755725015424 3355483.6796344 23026.4530498097 3332457.22658459 14960 60263519 413759 59849760 0 0 0 0 433.366764307022 1692569947.47964 170240
136704 66.75 555.537246986897 562.491515415684 437.452013969421 432.554255008698 419.469242811203 0 17.9870171546936 801 316794.49783067 316794.49783067 137030808 137030808 228219.639171079 228219.639171079 98717376 98717376 833.130771013177 3351254.29055233 23082.0375985435 3328172.25295378 14986 60265055 415295 59849760 0 0 0 0 434.672873258591 1692569948.79606 170879
137216 67 555.817049041119 562.469023225143 438.853501081467 433.955742120743 420.797223329544 0 18.1122922897339 804 316954.054641199 316954.054641199 137544032 137544032 228334.584342083 228334.584342083 99087104 99087104 834.502005730144 3361622.74605778 23074.1909115591 3338548.55514622 15132 61159879 416839 60743040 0 0 0 0 436.062726020813 1692569950.19755 171518
137728 67.25 555.002389592183 562.428049645608 441.112097024918 436.214338064194 422.982022762299 0 18.1343393325806 807 316489.495995621 316489.495995621 138057256 138057256 227999.914999043 227999.914999043 99456832 99456832 835.848754974206 3373464.06385678 23061.9022262957 3350402.16163049 15158 61161370 418330 60743040 0 0 0 0 438.312179803848 1692569952.45615 172157
138240 67.5 555.306469903291 562.4045354824 442.493957042694 437.59619808197 424.341908931732 0 18.1563060283661 810 316662.897455163 316662.897455163 138570480 138570480 228124.833893782 228124.833893782 99826560 99826560 836.269268746202 3369465.89311121 23119.5398687031 3346346.35324251 15184 61162920 419880 60743040 0 0 0 0 439.683585882187 1692569953.83801 172796
138752 67.75 555.630419112704 562.382296344178 443.858607053757 438.960848093033 425.684700012207 0 18.1800081729889 813 316847.629131887 316847.629131887 139083704 139083704 228257.915108558 228257.915108558 100196288 100196288 836.694056222233 3365497.3506888 23175.8641131514 3342321.48657565 15210 61164452 421412 60743040 0 0 0 0 441.037970066071 1692569955.20266 173435
139264 68 555.905768172909 562.360802277256 445.260162115097 440.362403154373 427.007902622223 0 18.3072562217712 816 317004.646627526 317004.646627526 139596928 139596928 228371.030950037 228371.030950037 100566016 100566016 837.814080277028 3374803.87149045 23161.8447110643 3351642.02677939 15356 62059281 422961 61636320 0 0 0 0 442.428946733475 1692569956.60421 174074
139776 68.25 555.065715631045 562.321073556674 447.548048973083 442.65029001236 429.197402000427 0 18.3565521240234 819 316525.607598919 316525.607598919 140110152 140110152 228025.929898706 228025.929898706 100935744 100935744 838.008601163452 3381927.57413265 23118.4764565601 3358809.09767609 15382 62060775 424455 61636320 0 0 0 0 444.706727743149 1692569958.8921 174713
140288 68.5 555.463757599127 562.299809702866 448.85111618042 443.953357219696 430.473041296005 0 18.3826117515564 822 316752.590588949 316752.590588949 140623376 140623376 228189.449077345 228189.449077345 101305472 101305472 838.172664812852 3376964.9101077 23168.585538907 3353796.32456879 15408 62062327 426007 61636320 0 0 0 0 445.999523639679 1692569960.19517 175352
140800 68.75 555.812983405466 562.279113414089 450.191423177719 445.293664216995 431.791101694107 0 18.4048154354095 825 316951.736216986 316951.736216986 141136600 141136600 228332.914142818 228332.914142818 101675200 101675200 838.572305040565 3372965.03516397 23223.5616307349 3349741.47353324 15434 62063856 427536 61636320 0 0 0 0 447.329537630081 1692569961.53547 175991
