# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 29 2023 at 15:34:25+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-13.34.19-5736
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-13.34.19-5736
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
121856 59.5 535.672662090966 517.477613054619 404.630648851395 399.871068954468 388.35905957222 0 16.275826215744 714 305466.740365527 305466.740365527 122147312 122147312 220059.091121743 220059.091121743 87995264 87995264 822.783796364295 3316701.71082003 22813.2601942633 3293888.45062577 13392 53968220 371420 53596800 0 0 0 0 402.01521730423 1693316465.38196 152348
122368 59.75 536.032650435161 517.541411880541 406.041105985641 401.281526088715 389.747378110886 0 16.2988679409027 717 305672.023318817 305672.023318817 122660536 122660536 220206.977533435 220206.977533435 88364992 88364992 823.261570532458 3312289.02402475 22876.041803637 3289412.98222112 13418 53969753 372953 53596800 0 0 0 0 403.414848327637 1693316466.79242 152987
122880 60 536.308181860619 517.608816893207 407.513084888458 402.753504991531 391.144300222397 0 16.4243066310883 720 305829.144808038 305829.144808038 123173760 123173760 220320.168292181 220320.168292181 88734720 88734720 824.740521389504 3323587.73787268 22866.2058690311 3300721.53200365 13564 54864577 374497 54490080 0 0 0 0 404.875814199448 1693316468.26439 153626
123392 60.25 535.179103876045 517.715354160373 410.044461965561 405.284882068634 393.601447343826 0 16.447491645813 723 305185.289341866 305185.289341866 123686984 123686984 219856.333019869 219856.333019869 89104448 89104448 826.247516805211 3336727.25240282 22853.1694853141 3313874.08291751 13590 54866072 375992 54490080 0 0 0 0 407.396637916565 1693316470.79577 154265
123904 60.5 535.606092014541 517.773832369621 411.401705980301 406.642126083374 394.9364798069 0 16.4697332382202 726 305428.778853412 305428.778853412 124200208 124200208 220031.743542613 220031.743542613 89474176 89474176 826.711996339887 3332320.69952594 22917.0250093238 3309403.67451661 13616 54867627 377547 54490080 0 0 0 0 408.742900133133 1693316472.15302 154904
124416 60.75 536.076786291594 517.83171546382 412.723523855209 407.963943958282 396.235875844955 0 16.4918842315674 729 305697.191741908 305697.191741908 124713432 124713432 220225.108935576 220225.108935576 89843904 89843904 827.164674519879 3327881.75523132 22978.5958412249 3304903.1593901 13642 54869157 379077 54490080 0 0 0 0 410.053466796875 1693316473.47483 155543
124928 61 536.43886550569 517.894109362358 414.125891923904 409.366312026978 397.564033031464 0 16.6185195446014 732 305903.667011436 305903.667011436 125226656 125226656 220373.854295208 220373.854295208 90213632 90213632 828.650943660916 3339147.8794232 22969.4023159218 3316178.47710728 13788 55763979 380619 55383360 0 0 0 0 411.444884300232 1693316474.8772 156182
125440 61.25 535.71365187264 517.98790203622 416.360066890717 411.60048699379 399.72371840477 0 16.6406335830688 735 305490.114742982 305490.114742982 125739880 125739880 220075.930088408 220075.930088408 90583360 90583360 830.110045582769 3352012.73567376 22955.2777355318 3329057.45793822 13814 55765469 382109 55383360 0 0 0 0 413.668339729309 1693316477.11138 156821
125952 61.5 536.118041173259 518.046497879745 417.728334903717 412.96875500679 401.069494962692 0 16.6630620956421 738 305720.717292339 305720.717292339 126253104 126253104 220242.056807674 220242.056807674 90953088 90953088 830.55002923264 3347580.33557104 23017.5091037229 3324562.82646732 13840 55767018 383658 55383360 0 0 0 0 415.025989770889 1693316478.47965 157460
126464 61.75 536.515393373801 518.106356241477 419.099974870682 414.340394973755 402.419162273407 0 16.6850156784058 741 305947.306943195 305947.306943195 126766328 126766328 220405.292623676 220405.292623676 91322816 91322816 831.014671447403 3343262.48645172 23078.9116390466 3320183.57481267 13866 55768551 385191 55383360 0 0 0 0 416.386858701706 1693316479.85128 158099
126976 62 536.760857170314 518.17186112318 420.587218999863 415.827639102936 403.831754684448 0 16.8110392093658 744 306087.282400419 306087.282400419 127279552 127279552 220506.131333184 220506.131333184 91692544 91692544 832.444851269704 3354242.52900567 23068.951878845 3331173.57712683 14012 56663375 386735 56276640 0 0 0 0 417.86328458786 1693316481.33853 158738
127488 62.25 536.00312931497 518.26563225641 422.854153871536 418.094573974609 406.025140523911 0 16.8336052894592 747 305655.188932829 305655.188932829 127792776 127792776 220194.84999485 220194.84999485 92062272 92062272 833.916980758705 3367080.28150648 23055.3623070683 3344024.91919941 14038 56664856 388216 56276640 0 0 0 0 420.11967420578 1693316483.60546 159377
128000 62.5 536.428210510023 518.322614159023 424.200607776642 419.441027879715 407.348426103592 0 16.8566575050354 750 305897.591011995 305897.591011995 128306000 128306000 220369.477128277 220369.477128277 92432000 92432000 834.313341309678 3362543.32521354 23115.7607695965 3339427.56444394 14064 56666400 389760 56276640 0 0 0 0 421.455160617828 1693316484.95192 160016
128512 62.75 536.778310608138 518.383104519497 425.603707790375 420.844127893448 408.729220151901 0 16.8793065547943 753 306097.235203945 306097.235203945 128819224 128819224 220513.301360584 220513.301360584 92801728 92801728 834.751270781353 3358188.95447816 23175.6962568955 3335013.25822126 14090 56667935 391295 56276640 0 0 0 0 422.847434282303 1693316486.35502 160655
129024 63 537.147414799016 518.443581309877 426.990039825439 422.230459928513 410.040141582489 0 17.0052444934845 756 306307.716458678 306307.716458678 129332448 129332448 220664.932643123 220664.932643123 93171456 93171456 836.111214171697 3368827.18595368 23164.6228415147 3345662.56311217 14236 57562762 392842 57169920 0 0 0 0 424.222848653793 1693316487.74135 161294
129536 63.25 536.275867645441 518.539946008011 429.354482889175 424.594902992249 412.330419301987 0 17.0291845798492 759 305810.717662738 305810.717662738 129845672 129845672 220306.893325349 220306.893325349 93541184 93541184 837.520367976639 3381333.41109694 23150.4656911988 3358182.94540574 14262 57564252 394332 57169920 0 0 0 0 426.5765209198 1693316490.10579 161933
130048 63.5 536.57070400536 518.599591475516 430.798493862152 426.038913965225 413.749038696289 0 17.0540776252747 762 305978.847769386 305978.847769386 130358896 130358896 220428.014722771 220428.014722771 93910912 93910912 837.798032901361 3376388.71389038 23207.0758948485 3353181.63799553 14288 57565799 395879 57169920 0 0 0 0 428.00972867012 1693316491.5498 162572
130560 63.75 536.98481496338 518.656403286598 432.145967006683 427.386387109756 415.073585510254 0 17.0768835544586 765 306214.994083073 306214.994083073 130872120 130872120 220598.135185312 220598.135185312 94280640 94280640 838.195889834867 3371943.97934698 23265.2954763851 3348678.68387059 14314 57567329 397409 57169920 0 0 0 0 429.346442699432 1693316492.89728 163211
131072 64 537.269460276531 518.718213056926 433.594674825668 428.835094928741 416.447822332382 0 17.2031855583191 768 306377.312756625 306377.312756625 131385344 131385344 220715.070010135 220715.070010135 94650368 94650368 839.570994480577 3382583.94785342 23254.8801685983 3359329.06768482 14460 58462153 398953 58063200 0 0 0 0 430.748290061951 1693316494.34598 163850
131584 64.25 535.905740210518 518.825505625856 436.365331888199 431.605751991272 419.144228458405 0 17.2255504131317 771 305599.652904226 305599.652904226 131898568 131898568 220154.841685061 220154.841685061 95020096 95020096 840.94495216518 3394871.25423404 23240.6129857836 3371630.64124826 14486 58463646 400446 58063200 0 0 0 0 433.544057846069 1693316497.11664 164489
132096 64.5 536.315041793882 518.878787609116 437.714059829712 432.954479932785 420.46995806694 0 17.2483677864075 774 305833.056677359 305833.056677359 132411792 132411792 220322.986413743 220322.986413743 95389824 95389824 841.331151925895 3390433.5989376 23299.6769288041 3367133.9220088 14512 58465195 401995 58063200 0 0 0 0 434.881477117538 1693316498.46537 165128
132608 64.75 536.650304678472 518.934904126869 439.120648860931 434.361068964005 421.854472637177 0 17.2719833850861 777 306024.239964783 306024.239964783 132925016 132925016 220460.715386847 220460.715386847 95759552 95759552 841.761361152104 3386187.66786137 23358.5592301045 3362829.10863127 14538 58466730 403530 58063200 0 0 0 0 436.277362585068 1693316499.87196 165767
133120 65 537.057824133548 518.989784849134 440.466852903366 435.707273006439 423.123225212097 0 17.3999319076538 780 306256.62748124 306256.62748124 133438240 133438240 220628.128001387 220628.128001387 96129280 96129280 842.960899544676 3396064.13655035 23344.1357948326 3372720.00075552 14684 59361557 405077 58956480 0 0 0 0 437.609307527542 1693316501.21816 166406
133632 65.25 536.089286462518 519.0840793614 442.932857990265 438.173278093338 425.515004396439 0 17.4220952987671 783 305704.319950488 305704.319950488 133951464 133951464 220230.244116904 220230.244116904 96499008 96499008 844.306097808314 3408159.77584293 23329.3957726243 3384830.38007031 14710 59363045 406565 58956480 0 0 0 0 440.067939519882 1693316503.68417 167045
134144 65.5 536.471051686297 519.136769097888 444.298673868179 439.539093971252 426.858268260956 0 17.4446606636047 786 305922.021145165 305922.021145165 134464688 134464688 220387.076664301 220387.076664301 96868736 96868736 844.705125085982 3403841.4780567 23387.9881687532 3380453.48988794 14736 59364588 408108 58956480 0 0 0 0 441.423043251038 1693316505.04998 167684
134656 65.75 536.873017141021 519.189665589572 445.645957946777 440.88637804985 428.183434247971 0 17.466787815094 789 306151.241499093 306151.241499093 134977912 134977912 220552.207646128 220552.207646128 97238464 97238464 845.124121492728 3399617.777129 23445.9810656106 3376171.79606339 14762 59366121 409641 58956480 0 0 0 0 442.759597539902 1693316506.39727 168323
135168 66 537.265298737986 519.243880726586 446.999197006226 442.239617109299 429.462202548981 0 17.5925357341766 792 306374.939643894 306374.939643894 135491136 135491136 220713.360413109 220713.360413109 97608192 97608192 846.439225158542 3409903.51258825 23434.9734786063 3386468.53910965 14908 60260943 411183 59849760 0 0 0 0 444.102026939392 1693316507.75051 168962
135680 66.25 536.559105908481 519.329492180075 449.258605957031 444.499026060104 431.648160934448 0 17.6148729324341 795 305972.233967527 305972.233967527 136004360 136004360 220423.250121479 220423.250121479 97977920 97977920 847.792317619135 3421958.55486456 23420.9299918932 3398537.62487267 14934 60262430 412670 59849760 0 0 0 0 446.350913047791 1693316510.00992 169601
136192 66.5 536.946366771724 519.38198026388 450.614165782928 445.854585886002 432.980669975281 0 17.6379466056824 798 306193.069044501 306193.069044501 136517584 136517584 220582.340326418 220582.340326418 98347648 98347648 848.158536636481 3417573.84113611 23478.8384853581 3394095.00265075 14960 60263986 414226 59849760 0 0 0 0 447.695775032043 1693316511.36548 170240
136704 66.75 537.330635687993 519.435164860441 451.97026181221 447.210681915283 434.314588785172 0 17.6606140136719 801 306412.197967038 306412.197967038 137030808 137030808 220740.201412945 220740.201412945 98717376 98717376 848.56578262726 3413367.64153411 23535.9478714644 3389831.69366264 14986 60265520 415760 59849760 0 0 0 0 449.040963411331 1693316512.72157 170879
137216 67 537.662099808936 519.490838771969 453.368474006653 448.608894109726 435.637109279633 0 17.7872943878174 804 306601.215013713 306601.215013713 137544032 137544032 220876.369820176 220876.369820176 99087104 99087104 849.793585094911 3423248.12187203 23523.3444476156 3399724.77742441 15132 61160346 417306 60743040 0 0 0 0 450.428196668625 1693316514.11978 171518
137728 67.25 536.993030807289 519.575183491065 455.603419780731 450.843839883804 437.798182487488 0 17.8094553947449 807 306219.679158933 306219.679158933 138057256 138057256 220601.510327019 220601.510327019 99456832 99456832 851.097896108946 3435035.37710273 23508.8133399289 3411526.5637628 15158 61161836 418796 60743040 0 0 0 0 452.652583837509 1693316516.35473 172157
138240 67.5 537.424360399752 519.625849334947 456.916232824326 452.156652927399 439.08909368515 0 17.8313901424408 810 306465.644379781 306465.644379781 138570480 138570480 220778.704357644 220778.704357644 99826560 99826560 851.51071529148 3430902.54260668 23567.2699203173 3407335.27268636 15184 61163389 420349 60743040 0 0 0 0 453.954699993134 1693316517.66754 172796
138752 67.75 537.842188219224 519.677914339497 458.238323926926 453.478744029999 440.389152526855 0 17.8534374237061 813 306703.910229581 306703.910229581 139083704 139083704 220950.351739908 220950.351739908 100196288 100196288 851.916296794607 3426753.02001747 23623.6176206108 3403129.40239686 15210 61164918 421878 60743040 0 0 0 0 455.266163349152 1693316518.98963 173435
139264 68 538.082516552439 519.73621308256 459.708388805389 454.948808908463 441.784861326218 0 17.9791040420532 816 306840.957194565 306840.957194565 139596928 139596928 221049.080755444 221049.080755444 100566016 100566016 853.180269217109 3436726.34036916 23612.4836749801 3413113.85669418 15356 62059744 423424 61636320 0 0 0 0 456.725237369537 1693316520.4597 174074
139776 68.25 537.156578663334 519.827365754145 462.16810798645 457.408528089523 444.171057939529 0 18.0014479160309 819 306312.942142123 306312.942142123 140110152 140110152 220668.697240041 220668.697240041 100935744 100935744 854.47336979713 3448399.53426803 23598.256319383 3424801.27794865 15382 62061235 424915 61636320 0 0 0 0 459.174254179001 1693316522.91942 174713
140288 68.5 537.534351841631 519.87842924308 463.520957946777 458.76137804985 445.501138210297 0 18.0244779586792 822 306528.366877299 306528.366877299 140623376 140623376 220823.88981967 220823.88981967 101305472 101305472 854.836520301863 3444128.46008419 23654.7316362471 3420473.72844794 15408 62062786 426466 61636320 0 0 0 0 460.516196012497 1693316524.27227 175352
140800 68.75 537.918309323181 519.930195825209 464.866617918015 460.107038021088 446.823461771011 0 18.047623872757 825 306747.318204534 306747.318204534 141136600 141136600 220981.622966046 220981.622966046 101675200 101675200 855.171893114875 3439758.5153254 23708.7124067843 3416049.80291862 15434 62064317 427997 61636320 0 0 0 0 461.851063966751 1693316525.61793 175991
141312 69 538.165837243505 519.986777520822 466.327339887619 461.567759990692 448.210420608521 0 18.1729192733765 828 306888.470726067 306888.470726067 141649824 141649824 221083.309635963 221083.309635963 102044928 102044928 856.437000185832 3449684.57590378 23698.1240235102 3425986.45188027 15580 62959140 429540 62529600 0 0 0 0 463.30086183548 1693316527.07865 176630
141824 69.25 537.45213551369 520.070513263832 468.614839792252 463.855259895325 450.423317909241 0 18.1959788799286 831 306481.483107642 306481.483107642 142163048 142163048 220790.11462134 220790.11462134 102414656 102414656 857.652267926565 3460975.52502185 23682.0208210473 3437293.5042008 15606 62960629 431029 62529600 0 0 0 0 465.577794551849 1693316529.36615 177269
142336 69.5 537.741943700951 520.123415638579 470.038516998291 465.278937101364 451.824837684631 0 18.2179243564606 834 306646.745904419 306646.745904419 142676272 142676272 220909.170400739 220909.170400739 102784384 102784384 858.036409385967 3456850.69533318 23738.7511086646 3433111.94422452 15632 62962183 432583 62529600 0 0 0 0 466.990791320801 1693316530.78983 177908
142848 69.75 538.140414719245 520.173773399238 471.366422891617 466.60684299469 453.130609750748 0 18.2400691509247 837 306873.973559855 306873.973559855 143189496 143189496 221072.865837019 221072.865837019 103154112 103154112 858.420728435579 3452738.98748664 23794.0034068215 3428944.98407981 15658 62963720 434120 62529600 0 0 0 0 468.307955503464 1693316532.11773 178547
143360 70 538.4668333341 520.227130554445 472.754977941513 467.995398044586 454.444981575012 0 18.3657631874084 840 307060.113412289 307060.113412289 143702720 143702720 221206.9615055 221206.9615055 103523840 103523840 859.639711824148 3462428.86841793 23782.6371607969 3438646.23125714 15804 63858545 435665 63422880 0 0 0 0 469.685480594635 1693316533.50629 179186
143872 70.25 537.713278679521 520.311397016504 475.084583997726 470.3250041008 456.700904846191 0 18.3879241943359 843 306630.399707798 306630.399707798 144215944 144215944 220897.394555135 220897.394555135 103893568 103893568 860.872291642369 3473723.43009303 23767.6580622609 3449955.77203077 15830 63860034 437154 63422880 0 0 0 0 472.004550695419 1693316535.83589 179825
144384 70.5 538.064797206724 520.361630301595 476.449980974197 471.690401077271 458.04429936409 0 18.4109516143799 846 306830.85275736 306830.85275736 144729168 144729168 221041.80149072 221041.80149072 104263296 104263296 861.25579784532 3469655.58531289 23823.9479139529 3445831.63739894 15856 63861589 438709 63422880 0 0 0 0 473.359294891357 1693316537.20129 180464
144896 70.75 538.435140741787 520.412158492918 477.797055959702 473.037476062775 459.364721536636 0 18.4368162155151 849 307042.040746737 307042.040746737 145242392 145242392 221193.941906866 221193.941906866 104633024 104633024 861.421002655592 3464721.31712658 23872.2882246202 3440849.02890196 15882 63863117 440237 63422880 0 0 0 0 474.695518016815 1693316538.54837 181103
145408 71 538.755543440445 520.465010834225 479.186252832413 474.426672935486 460.679445505142 0 18.5619976520538 852 307224.750029643 307224.750029643 145755616 145755616 221325.566183499 221325.566183499 105002752 105002752 862.601512929592 3474205.88883835 23860.355392003 3450345.53344635 16028 64757944 441784 64316160 0 0 0 0 476.073054075241 1693316539.93756 181742
145920 71.25 538.119152268377 520.545557891376 481.419811964035 476.660232067108 462.839261770248 0 18.5850269794464 855 306861.848670873 306861.848670873 146268840 146268840 221064.131033203 221064.131033203 105372480 105372480 863.806498333249 3485322.94924483 23845.2572921204 3461477.69195271 16054 64759434 443274 64316160 0 0 0 0 478.296072244644 1693316542.17112 182381
146432 71.5 538.474710634443 520.595361938991 482.77645778656 478.016877889633 464.173007011414 0 18.6247696876526 858 307064.605434057 307064.605434057 146782064 146782064 221210.197570501 221210.197570501 105742208 105742208 864.140755083833 3481116.36828787 23899.7057789941 3457216.66250887 16080 64760989 444829 64316160 0 0 0 0 479.641958236694 1693316543.52777 183020
146944 71.75 538.851245828219 520.645189369347 484.112651824951 479.353071928024 465.470081329346 0 18.646867275238 861 307279.324209936 307279.324209936 147295288 147295288 221364.881575084 221364.881575084 106111936 106111936 863.722092604968 3473893.85038217 23931.8392334989 3449962.01114868 16106 64762526 446366 64316160 0 0 0 0 480.967390060425 1693316544.86396 183659
147456 72 539.110171723269 520.699750677065 485.551843881607 480.79226398468 466.835476875305 0 18.7718863487244 864 307426.976413892 307426.976413892 147808512 147808512 221471.250634334 221471.250634334 106481664 106481664 864.911443259765 3483361.2729462 23920.6679292651 3459440.60501694 16252 65657353 447913 65209440 0 0 0 0 482.359005212784 1693316546.30315 184298
147968 72.25 537.795558638035 520.797677584487 488.40061378479 483.641033887863 469.610965490341 0 18.7949824333191 867 306677.319762719 306677.319762719 148321736 148321736 220931.19589347 220931.19589347 106851392 106851392 866.115200506863 3494404.31087781 23906.1419863142 3470498.1688915 16278 65658845 449405 65209440 0 0 0 0 485.233537912369 1693316549.15192 184937
148480 72.5 538.17184435862 520.844580358765 489.734783887863 484.975203990936 470.919661283493 0 18.8194777965546 870 306891.896276787 306891.896276787 148834960 148834960 221085.777412249 221085.777412249 107221120 107221120 866.324410568234 3489755.84058907 23956.4742403171 3465799.36634875 16304 65660397 450957 65209440 0 0 0 0 486.556980848312 1693316550.48609 185576
148992 72.75 538.514226039756 520.893189802678 491.097706794739 486.338126897812 472.25953412056 0 18.8425724506378 873 307087.139050031 307087.139050031 149348184 149348184 221226.430850252 221226.430850252 107590848 107590848 866.644566984863 3485567.10545501 24008.4326554624 3461558.67279955 16330 65661931 452491 65209440 0 0 0 0 487.9080555439 1693316551.84902 186215
149504 73 538.820143025506 520.943497520044 492.491902828217 487.73232293129 473.577349185944 0 18.9704155921936 876 307261.587871247 307261.587871247 149861408 149861408 221352.10426726 221352.10426726 107960576 107960576 867.691636313326 3494413.41572454 23993.6933529172 3470419.72237162 16476 66556755 454035 66102720 0 0 0 0 489.291346788406 1693316553.24321 186854
150016 73.25 538.148188476882 521.021483815458 494.773307800293 490.013727903366 475.784998416901 0 18.9934432506561 879 306878.40653651 306878.40653651 150374632 150374632 221076.059365756 221076.059365756 108330304 108330304 868.850389304778 3505210.74078419 23978.2273822767 3481232.51340191 16502 66558243 455523 66102720 0 0 0 0 491.562093257904 1693316555.52462 187493
150528 73.5 538.39471029057 521.07148982378 496.220574855804 491.460994958878 477.208585500717 0 19.0174844264984 882 307018.985326853 307018.985326853 150887856 150887856 221177.332718124 221177.332718124 108700032 108700032 869.135769612582 3500926.58673774 24030.0471174918 3476896.53962025 16528 66559791 457071 66102720 0 0 0 0 492.998593091965 1693316556.97188 188132
151040 73.75 538.743610927243 521.119144548142 497.572848796844 492.813268899918 478.537649869919 0 19.0403227806091 885 307217.945527248 307217.945527248 151401080 151401080 221320.664201009 221320.664201009 109069760 109069760 869.441925116407 3496738.24032635 24081.0722157256 3472657.16811062 16554 66561325 458605 66102720 0 0 0 0 494.340061903 1693316558.32416 188771
151552 74 539.046784543994 521.168834441635 498.965291976929 494.205712080002 479.854986429214 0 19.1659724712372 888 307390.829945341 307390.829945341 151914304 151914304 221445.210617647 221445.210617647 109439488 109439488 870.525066093976 3505682.67120214 24068.008690474 3481614.66251167 16700 67456151 460151 66996000 0 0 0 0 495.721637248993 1693316559.7166 189410
152064 74.25 538.373030067555 521.246139798506 501.255475997925 496.495896100998 482.070612430573 0 19.1903495788574 891 307006.622203767 307006.622203767 152427528 152427528 221168.426289796 221168.426289796 109809216 109809216 871.624650407029 3516179.65711235 24051.6174837558 3492128.03962859 16726 67457644 461644 66996000 0 0 0 0 498.001216888428 1693316562.00679 190049
152576 74.5 538.688622911306 521.293567847722 502.635325908661 497.875746011734 483.424747228622 0 19.2151305675507 894 307186.588672258 307186.588672258 152940752 152940752 221298.074635279 221298.074635279 110178944 110178944 871.811322237924 3511554.23912847 24100.7315662535 3487453.50756221 16752 67459200 463200 66996000 0 0 0 0 499.369990110397 1693316563.38664 190688
153088 74.75 539.00325505783 521.341455359485 504.014449834824 499.254869937897 484.780813217163 0 19.238454580307 897 307366.007304222 307366.007304222 153453976 153453976 221427.328317802 221427.328317802 110548672 110548672 872.11796361994 3507423.91264983 24151.2829442496 3483272.62970559 16778 67460734 464734 66996000 0 0 0 0 500.73848938942 1693316564.76576 191327
153600 75 539.311499829198 521.390406740231 505.39789390564 500.638314008713 486.087974309921 0 19.3664321899414 900 307541.783542601 307541.783542601 153967200 153967200 221553.958009833 221553.958009833 110918400 110918400 873.126369917065 3516020.18141258 24136.1440004826 3491884.03741209 16924 68355551 466271 67889280 0 0 0 0 502.110459804535 1693316566.1492 191966
154112 75.25 538.449259246055 521.472219224399 507.871052980423 503.111473083496 488.486501455307 0 19.3890426158905 903 307050.091808108 307050.091808108 154480424 154480424 221199.741913917 221199.741913917 111288128 111288128 874.201292614048 3526355.81542509 24119.5159658048 3502236.29945929 16950 68357042 467762 67889280 0 0 0 0 504.573002099991 1693316568.62236 192605
154624 75.5 538.838105549747 521.516263126184 509.178248882294 504.418668985367 489.771590471268 0 19.4111902713776 906 307271.830980737 307271.830980737 154993648 154993648 221359.483431885 221359.483431885 111657856 111657856 874.545201988884 3522419.18996017 24172.4252606762 3498246.7646995 16976 68358599 469319 67889280 0 0 0 0 505.869599103928 1693316569.92956 193244
155136 75.75 539.044505678972 521.566311328539 510.654727935791 505.895148038864 491.225794315338 0 19.4339165687561 909 307389.530425094 307389.530425094 155506872 155506872 221444.274439639 221444.274439639 112027584 112027584 874.880749096089 3518459.54777659 24223.511655038 3494236.03612155 17002 68360133 470853 67889280 0 0 0 0 507.335109710693 1693316571.40604 193883
155648 76 539.286748856779 521.616023421571 512.096354961395 507.336775064468 492.592229604721 0 19.5598561763763 912 307527.669328079 307527.669328079 156020096 156020096 221543.790090355 221543.790090355 112397312 112397312 875.917257892006 3527124.22330998 24209.9038723835 3502914.3194376 17148 69254958 472398 68782560 0 0 0 0 508.765699148178 1693316572.84767 194522
156160 76.25 538.463861493546 521.694764116792 514.543094873428 509.783514976501 494.945402383804 0 19.6025824546814 915 307058.418723515 307058.418723515 156533320 156533320 221205.740646984 221205.740646984 112767040 112767040 876.123554295519 3533897.16859103 24169.6822343133 3509727.48635672 17174 69256446 473886 68782560 0 0 0 0 511.201726913452 1693316575.2944 195161
156672 76.5 538.734502139408 521.740949152184 515.957579851151 511.197999954224 496.337098360062 0 19.6250064373016 918 307212.751251106 307212.751251106 157046544 157046544 221316.922229999 221316.922229999 113136768 113136768 876.431091041777 3529871.93670324 24220.9652304321 3505650.97147281 17200 69257999 475439 68782560 0 0 0 0 512.605479955673 1693316576.70889 195800
157184 76.75 539.105242720125 521.784827333548 517.275463819504 512.515883922577 497.632613420486 0 19.6470704078674 921 307424.165655326 307424.165655326 157559768 157559768 221469.225756029 221469.225756029 113506496 113506496 876.756664646876 3525930.12689568 24271.3246965344 3501658.80219914 17226 69259532 476972 68782560 0 0 0 0 513.912665128708 1693316578.02677 196439
157696 77 539.289220707393 521.835035294612 518.769482851028 514.009902954102 499.051588535309 0 19.7734622955322 924 307529.078898145 307529.078898145 158072992 158072992 221544.805548559 221544.805548559 113876224 113876224 877.781355497053 3534498.86098837 24257.9147824459 3510240.94620592 17372 70154360 478520 69675840 0 0 0 0 515.394771099091 1693316579.52079 197078
158208 77.25 538.521382277914 521.910739162973 521.17361497879 516.414035081863 501.382402420044 0 19.7958726882935 927 307091.219886889 307091.219886889 158586216 158586216 221229.370696498 221229.370696498 114245952 114245952 878.874902099572 3544787.10143488 24242.8299214019 3520544.27151348 17398 70155851 480011 69675840 0 0 0 0 517.788243532181 1693316581.92493 197717
158720 77.5 538.872973167567 521.953587028693 522.506829977036 517.747250080109 502.69303560257 0 19.8181335926056 930 307291.714201057 307291.714201057 159099440 159099440 221373.80735922 221373.80735922 114615680 114615680 879.185463963892 3540825.83447074 24293.9333528323 3516531.90111791 17424 70157407 481567 69675840 0 0 0 0 519.110696315765 1693316583.25814 198356
159232 77.75 539.222502645532 521.997154886283 523.840290784836 519.080710887909 504.004149675369 0 19.840576171875 933 307491.0329975 307491.0329975 159612664 159612664 221517.397175697 221517.397175697 114985408 114985408 879.505741753073 3536913.93970361 24343.6461424218 3512570.29356118 17450 70158941 483101 69675840 0 0 0 0 520.433333158493 1693316584.5916 198995
159744 78 539.493476909463 522.043720180186 525.247800827026 520.488220930099 505.33645606041 0 19.9676191806793 936 307645.555770425 307645.555770425 160125888 160125888 221628.71581198 221628.71581198 115355136 115355136 880.503060214898 3545329.19937956 24329.446638491 3520999.75274107 17596 71053756 484636 70569120 0 0 0 0 521.829951286316 1693316585.99911 199634
160256 78.25 538.8118329068 522.116521279798 527.576605796814 522.817025899887 507.590959787369 0 19.9902679920197 939 307256.849035288 307256.849035288 160639112 160639112 221348.690396628 221348.690396628 115724864 115724864 881.532675584955 3555303.03931229 24312.8493204753 3530990.18999181 17622 71055245 486125 70569120 0 0 0 0 524.148200273514 1693316588.32792 200273
160768 78.5 539.093859218073 522.160987808645 528.972562789917 524.21298289299 508.963761568069 0 20.0134212970734 942 307417.67422593 307417.67422593 161152336 161152336 221464.5493122 221464.5493122 116094592 116094592 881.811948870509 3551266.42581733 24362.4790208691 3526903.94679647 17648 71056797 487677 70569120 0 0 0 0 525.533257246017 1693316589.72387 200912
161280 78.75 539.399302373956 522.205055583151 530.344241857529 525.584661960602 510.312960863113 0 20.035505771637 945 307591.85284619 307591.85284619 161665560 161665560 221590.028075687 221590.028075687 116464320 116464320 882.120319959886 3547357.30679486 24411.3694044994 3522945.93739036 17674 71058328 489208 70569120 0 0 0 0 526.893916130066 1693316591.09555 201551
161792 79 539.69450010788 522.250206201137 531.724371910095 526.964792013168 511.617187738419 0 20.1632850170135 948 307760.189025963 307760.189025963 162178784 162178784 221711.297928763 221711.297928763 116834048 116834048 883.067457302721 3555528.53097673 24396.6035130366 3531131.92746369 17820 71953152 490752 71462400 0 0 0 0 528.262552499771 1693316592.47568 202190
