# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 24 2023 at 15:43:31+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.24-13.43.24-7852
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.24-13.43.24-7852
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
128512 94.125 140.589084085111 139.887356935699 2416.76937890053 2410.21557402611 2400.37958192825 0 16.3921449184418 753 24754.5093654572 24754.5093654572 59663704 59663704 16349.1566582887 16349.1566582887 39404992 39404992 859.437125659829 1893282.6960878 24246.7311018096 1869035.96498599 14090 31030739 397619 30633120 0 0 0 0 2412.35362172127 1692887021.83508 160655
129024 94.5 140.681723477515 139.895283310261 2424.77837300301 2418.22456812859 2408.28730750084 0 16.5538654327393 756 24770.8210351847 24770.8210351847 59901408 59901408 16359.9297275423 16359.9297275423 39561984 39561984 859.374429028734 1895839.84102738 24193.6459440767 1871646.19508331 14236 31518550 399190 31119360 0 0 0 0 2420.34525346756 1692887029.84407 161294
129536 94.875 140.858509920595 139.903392069253 2431.32743191719 2424.77362704277 2414.76338100433 0 16.5663950443268 759 24801.9490682704 24801.9490682704 60139112 60139112 16380.4882884844 16380.4882884844 39718976 39718976 860.779773921904 1902907.87958966 24179.04908087 1878728.83050879 14262 31520084 400724 31119360 0 0 0 0 2426.87813663483 1692887036.39313 161933
130048 95.25 140.521822831902 139.920287073547 2446.74418306351 2440.19037818909 2430.16731142998 0 16.5891864299774 762 24742.6662032849 24742.6662032849 60376816 60376816 16341.3348222415 16341.3348222415 39875968 39875968 861.68248845627 1901531.34420383 24255.5416298646 1877275.80257397 14288 31521658 402298 31119360 0 0 0 0 2442.27613067627 1692887051.80988 162572
130560 95.625 140.37074260035 139.925865702098 2458.9879348278 2452.43412995338 2442.38813948631 0 16.6021184921265 765 24716.0644437582 24716.0644437582 60614520 60614520 16323.7656461586 16323.7656461586 40032960 40032960 862.058820944118 1898999.1353211 24315.7817127478 1874683.35360835 14314 31523218 403858 31119360 0 0 0 0 2454.5087685585 1692887064.05363 163211
131072 96 140.634384775315 139.930697731329 2463.98980498314 2457.43600010872 2447.29290556908 0 16.7498495578766 768 24762.485776764 24762.485776764 60852224 60852224 16354.4246923305 16354.4246923305 40189952 40189952 862.196006755324 1901963.664778 24268.9370014841 1877694.72777652 14460 32011021 405421 31605600 0 0 0 0 2459.37110638618 1692887069.05551 163850
131584 96.375 140.618662175306 139.939672564594 2473.86500406265 2467.31119918823 2457.10508680344 0 16.7622621059418 771 24759.71738794 24759.71738794 61089928 61089928 16352.5963053524 16352.5963053524 40346944 40346944 864.085411402394 1910050.47965833 24265.5135887596 1885784.96606957 14486 32012509 406909 31605600 0 0 0 0 2469.33963084221 1692887078.9307 164489
132096 96.75 140.602037608849 139.951076888175 2483.75830292702 2477.2044980526 2466.98474502563 0 16.7759077548981 774 24756.7901835361 24756.7901835361 61327632 61327632 16350.6630283617 16350.6630283617 40503936 40503936 864.932776057266 1908591.25942275 24339.8569582159 1884251.40246454 14512 32014083 408483 31605600 0 0 0 0 2479.21690320969 1692887088.824 165128
132608 97.125 140.80707922798 139.958811900901 2489.73861289024 2483.18480801582 2472.95239782333 0 16.7886121273041 777 24792.893304302 24792.893304302 61565336 61565336 16374.5073941919 16374.5073941919 40660928 40660928 865.829488188226 1907244.35927853 24413.7227103598 1882830.63656817 14538 32015635 410035 31605600 0 0 0 0 2485.17446374893 1692887094.80431 165767
133120 97.5 140.799287236514 139.969920742519 2499.46415185928 2492.91034698486 2482.60162186623 0 16.9164898395538 780 24791.5213135321 24791.5213135321 61803040 61803040 16373.6012606184 16373.6012606184 40817920 40817920 867.011059788741 1912483.47746619 24396.6949306765 1888086.78253551 14684 32503442 411602 32091840 0 0 0 0 2494.87862443924 1692887104.52985 166406
133632 97.875 140.34041024724 139.983788609821 2517.23479390144 2510.68098902702 2500.30791926384 0 16.9291515350342 783 24710.7236128963 24710.7236128963 62040744 62040744 16320.2382855813 16320.2382855813 40974912 40974912 868.79594224264 1920304.70455481 24394.1666043114 1895910.5379505 14710 32504976 413136 32091840 0 0 0 0 2512.63657808304 1692887122.30049 167045
134144 98.25 140.663739844699 139.986862570572 2521.0611000061 2514.50729513168 2504.12138938904 0 16.9461922645569 786 24767.6545304031 24767.6545304031 62278448 62278448 16357.8384042214 16357.8384042214 41131904 41131904 869.672471568591 1918942.52120532 24468.5998108157 1894473.9213945 14736 32506545 414705 32091840 0 0 0 0 2516.44750833511 1692887126.1268 167684
134656 98.625 140.552922148621 139.995120823457 2532.64856386185 2526.09475898743 2515.69080495834 0 16.9634437561035 789 24748.1420788266 24748.1420788266 62516152 62516152 16344.951373301 16344.951373301 41288896 41288896 870.280093258729 1916991.46007342 24533.8433201835 1892457.61675323 14762 32508096 416256 32091840 0 0 0 0 2528.00436043739 1692887137.71426 168323
135168 99 140.24790093025 140.002710450389 2547.76830887794 2541.21450400352 2530.73084998131 0 17.0902948379517 792 24694.4348464623 24694.4348464623 62753856 62753856 16309.4803428458 16309.4803428458 41445888 41445888 871.256687400142 1921752.31051991 24511.6365376784 1897240.67398223 14908 32995900 417820 32578080 0 0 0 0 2543.12248015404 1692887152.83401 168962
135680 99.375 140.49947045728 140.005332921777 2552.82674694061 2546.27294206619 2535.72620773315 0 17.1028580665588 795 24738.7304633906 24738.7304633906 62991560 62991560 16338.735456318 16338.735456318 41602880 41602880 873.071884978235 1929598.27755654 24507.4728296995 1905090.80472684 14934 32997391 419311 32578080 0 0 0 0 2548.162566185 1692887157.89245 169601
136192 99.75 140.582493999048 140.011579347817 2560.9259018898 2554.37209701538 2543.81198453903 0 17.1204152107239 798 24753.3490026294 24753.3490026294 63229264 63229264 16348.3902947396 16348.3902947396 41759872 41759872 873.908626146773 1928181.91905766 24580.3454216808 1903601.57363598 14960 32998962 420882 32578080 0 0 0 0 2556.25877308846 1692887165.9916 170240
136704 100.125 140.65495052781 140.017463131309 2569.20800685883 2562.65420198441 2552.07743167877 0 17.1329991817474 801 24766.1069335277 24766.1069335277 63466968 63466968 16356.8162913051 16356.8162913051 41916864 41916864 874.576588499174 1926397.4883006 24646.9832776903 1901750.50502291 14986 33000522 422442 32578080 0 0 0 0 2564.51710939407 1692887174.27371 170879
137216 100.5 140.356931454716 140.024526078716 2584.26761102676 2577.71380615234 2567.0685107708 0 17.2515816688538 804 24713.6326181569 24713.6326181569 63704672 63704672 16322.1595429176 16322.1595429176 42073856 42073856 876.092340631195 1932323.23234301 24642.0448565605 1907681.18748645 15132 33488358 424038 33064320 0 0 0 0 2579.56394100189 1692887189.33331 171518
137728 100.875 140.300534098478 140.026587834909 2594.92598986626 2588.37218499184 2577.66435575485 0 17.2711734771729 807 24703.7023387738 24703.7023387738 63942376 63942376 16315.6010734728 16315.6010734728 42230848 42230848 877.90066121191 1940123.09517521 24642.8001691313 1915480.29500608 15158 33489920 425600 33064320 0 0 0 0 2590.20724725723 1692887199.99169 172157
138240 101.25 140.424805904766 140.030683902851 2602.24904298782 2595.6952381134 2584.96070551872 0 17.2941744327545 810 24725.5837502122 24725.5837502122 64180080 64180080 16330.0526878526 16330.0526878526 42387840 42387840 878.048570438359 1937219.47294575 24697.8057180535 1912521.6672277 15184 33491524 427204 33064320 0 0 0 0 2597.49866080284 1692887207.31474 172796
138752 101.625 140.154842556415 140.034899972402 2616.8810210228 2610.32721614838 2599.57472133636 0 17.3120424747467 813 24678.0494037259 24678.0494037259 64417784 64417784 16298.6585500864 16298.6585500864 42544832 42544832 878.63958648084 1935300.12809488 24763.4680876348 1910536.66000724 15210 33493109 428789 33064320 0 0 0 0 2612.11395978928 1692887221.94672 173435
139264 102 139.921399030529 140.030405259229 2630.88434004784 2624.33053517342 2613.49889731407 0 17.4380149841309 816 24636.9453593724 24636.9453593724 64655488 64655488 16271.5113160005 16271.5113160005 42701824 42701824 879.58645829025 1939945.41965264 24743.1144887992 1915202.30516384 15356 33980939 430379 33550560 0 0 0 0 2626.09840965271 1692887235.95004 174074
139776 102.375 140.079306696024 140.028758274907 2637.56340003014 2631.00959515572 2620.11505103111 0 17.4510016441345 819 24664.7492732383 24664.7492732383 64893192 64893192 16289.8744569054 16289.8744569054 42858816 42858816 881.344131806435 1947590.11307614 24739.9911604336 1922850.12191571 15382 33982457 431897 33550560 0 0 0 0 2632.76376748085 1692887242.6291 174713
140288 102.75 140.170592552983 140.028744818038 2645.48108100891 2638.92727613449 2628.01587939262 0 17.4718215465546 822 24680.8226164549 24680.8226164549 65130896 65130896 16300.4901230206 16300.4901230206 43015808 43015808 881.982374920593 1945802.78811716 24808.0731914337 1920994.71492573 15408 33984056 433496 33550560 0 0 0 0 2640.66652035713 1692887250.54678 175352
140800 103.125 139.700093460605 140.021051045267 2664.03234195709 2657.47853708267 2646.53903722763 0 17.4956114292145 825 24597.9785303404 24597.9785303404 65368600 65368600 16245.7756093091 16245.7756093091 43172800 43172800 882.051747147198 1942767.22012181 24858.5962872769 1917908.62383454 15434 33985643 435083 33550560 0 0 0 0 2659.20507311821 1692887269.09804 175991
141312 103.5 139.720524691037 140.015705396757 2673.3058860302 2666.75208115578 2655.71794891357 0 17.6402661800385 828 24601.576000858 24601.576000858 65606304 65606304 16248.1515646632 16248.1515646632 43329792 43329792 882.19555807573 1945614.47275464 24816.1565000982 1920798.31625454 15580 34473482 436682 34036800 0 0 0 0 2668.45042705536 1692887278.37159 176630
141824 103.875 139.836675577101 140.011986783144 2680.7449529171 2674.19114804268 2663.09458994865 0 17.6558258533478 831 24622.0275047254 24622.0275047254 65844008 65844008 16261.6587942224 16261.6587942224 43486784 43486784 883.947827469221 1953207.1414981 24816.2035411442 1928390.93795695 15606 34475040 438240 34036800 0 0 0 0 2675.87534403801 1692887285.81065 177269
142336 104.25 139.970438322378 140.009119508996 2687.83425593376 2681.28045105934 2670.16813445091 0 17.6740801334381 834 24645.5800525797 24645.5800525797 66081712 66081712 16277.2141134124 16277.2141134124 43643776 43643776 884.631072823325 1951555.6390502 24884.8622730687 1926670.77677713 15632 34476638 439838 34036800 0 0 0 0 2682.94683980942 1692887292.89996 177908
142848 104.625 140.123606041783 140.009707923122 2694.53772592545 2687.98392105103 2676.84325933456 0 17.7000014781952 837 24672.5493707821 24672.5493707821 66319416 66319416 16295.0260442308 16295.0260442308 43800768 43800768 884.68335112555 1948518.4717446 24934.0661236641 1923584.40562094 15658 34478216 441416 34036800 0 0 0 0 2689.62928366661 1692887299.60343 178547
143360 105 140.189480207002 140.009890807775 2702.90448284149 2696.35067796707 2685.13181114197 0 17.8411536216736 840 24684.1482986112 24684.1482986112 66557120 66557120 16302.6865753019 16302.6865753019 43957760 43957760 885.629367723122 1953106.07132465 24914.2620471553 1928191.8092775 15804 34966040 443000 34523040 0 0 0 0 2697.98579120636 1692887307.97018 179186
143872 105.375 140.147280697852 140.012159937911 2713.3490998745 2706.79529500008 2695.49693822861 0 17.8554394245148 843 24676.7179340757 24676.7179340757 66794824 66794824 16297.7791787534 16297.7791787534 44114752 44114752 886.5032881687 1958717.08388052 24887.4062879833 1933829.67759254 15830 34967558 444518 34523040 0 0 0 0 2708.41195940971 1692887318.4148 179825
144384 105.75 139.717888881954 140.004579882361 2731.33015990257 2724.77635502815 2713.45780873299 0 17.8760480880737 846 24601.1118954045 24601.1118954045 67032528 67032528 16247.8450454487 16247.8450454487 44271744 44271744 886.956609658372 1956593.94044962 24948.8159542651 1931645.12449535 15856 34969154 446114 34523040 0 0 0 0 2726.38146042824 1692887336.39586 180464
144896 106.125 139.747073781581 139.998700422971 2740.42142486572 2733.8676199913 2722.53502655029 0 17.891663312912 849 24606.250686057 24606.250686057 67270232 67270232 16251.2389682355 16251.2389682355 44428736 44428736 887.713653693089 1955145.71370317 25017.6135020982 1930128.10020107 15882 34970738 447698 34523040 0 0 0 0 2735.4448056221 1692887345.48712 181103
145408 106.5 139.542754214808 139.98381137017 2754.09882903099 2747.54502415657 2736.13243222237 0 18.0195078849792 852 24570.274702131 24570.274702131 67507936 67507936 16227.4785701416 16227.4785701416 44585728 44585728 888.547668742178 1959459.89476872 24995.2177269309 1934464.67704179 16028 35458570 449290 35009280 0 0 0 0 2749.10605430603 1692887359.16453 181742
145920 106.875 139.488105961938 139.971916012362 2764.8534989357 2758.29969406128 2746.8231010437 0 18.0384848117828 855 24560.6523996862 24560.6523996862 67745640 67745640 16221.1235045752 16221.1235045752 44742720 44742720 890.163383866466 1966673.45958775 24992.5155672789 1941680.94402047 16054 35460130 450850 35009280 0 0 0 0 2759.84763383865 1692887369.9192 182381
146432 107.25 139.189273289092 139.950835188612 2780.47445893288 2773.92065405846 2762.41309094429 0 18.063661813736 858 24508.0348280818 24508.0348280818 67983344 67983344 16186.3721423712 16186.3721423712 44899712 44899712 890.076544044668 1963389.7621935 25038.2473955337 1938351.51479797 16080 35461725 452445 35009280 0 0 0 0 2775.44437003136 1692887385.54016 183020
146944 107.625 139.181864755365 139.938584861821 2790.32165193558 2783.76784706116 2772.24692797661 0 18.0771629810333 861 24506.7303554143 24506.7303554143 68221048 68221048 16185.5106012402 16185.5106012402 45056704 45056704 890.857311931992 1962026.20192174 25106.9947751436 1936919.20714659 16106 35463306 454026 35009280 0 0 0 0 2785.27511024475 1692887395.38735 183659
147456 108 139.281441234578 139.927811423397 2798.02405786514 2791.47025299072 2779.87621474266 0 18.2069206237793 864 24524.2634868327 24524.2634868327 68458752 68458752 16197.0903868881 16197.0903868881 45213696 45213696 892.006829172203 1967011.05244717 25094.3319779871 1941916.72046918 16252 35951137 455617 35495520 0 0 0 0 2792.87116765976 1692887403.08976 184298
147968 108.375 139.123589839 139.911091446935 2810.89489793777 2804.34109306335 2792.677526474 0 18.2197902202606 867 24496.4694808072 24496.4694808072 68696456 68696456 16178.7337896328 16178.7337896328 45370688 45370688 893.323168622875 1973524.724546 25081.1705140091 1948443.55403199 16278 35952658 457138 35495520 0 0 0 0 2805.79678678513 1692887415.9606 184937
148480 108.75 139.220440968357 139.902091166139 2818.64086103439 2812.08705615997 2800.40393781662 0 18.2435021400452 870 24513.522740698 24513.522740698 68934160 68934160 16189.9966433365 16189.9966433365 45527680 45527680 893.791118455456 1971496.53867927 25141.9054916644 1946354.63318761 16304 35954252 458732 35495520 0 0 0 0 2813.532787323 1692887423.70656 185576
148992 109.125 139.309986085864 139.891975849325 2826.5239379406 2819.97013306618 2808.256909132 0 18.2697167396545 873 24529.2895796697 24529.2895796697 69171864 69171864 16200.4098782162 16200.4098782162 45684672 45684672 893.74140540685 1968333.62320448 25186.7451910708 1943146.87801341 16330 35955829 460309 35495520 0 0 0 0 2821.3999402523 1692887431.58964 186215
149504 109.5 139.20026955025 139.874503711749 2838.44487285614 2831.89106798172 2820.10014414787 0 18.4042856693268 876 24509.9710171649 24509.9710171649 69409568 69409568 16187.6509016539 16187.6509016539 45841664 45841664 894.643919841878 1972748.11612182 25167.3931701119 1947580.72295171 16476 36443665 461905 35981760 0 0 0 0 2833.29793119431 1692887443.51057 186854
150016 109.875 139.282123985836 139.864422932048 2846.47316193581 2839.91935706139 2828.05335402489 0 18.4334349632263 879 24524.3837036513 24524.3837036513 69647272 69647272 16197.1697842847 16197.1697842847 45998656 45998656 895.666234945917 1978576.65922757 25149.1221971643 1953427.5370304 16502 36445225 463465 35981760 0 0 0 0 2841.31224822998 1692887451.53886 187493
150528 110.25 139.304806510696 139.852869233841 2855.70172691345 2849.14792203903 2837.25774860382 0 18.451244354248 882 24528.3775754212 24528.3775754212 69884976 69884976 16199.8075435017 16199.8075435017 46155648 46155648 895.9021596426 1976070.47612758 25202.8598275494 1950867.61630003 16528 36446820 465060 35981760 0 0 0 0 2850.52336239815 1692887460.76743 188132
151040 110.625 139.191123477721 139.838938756204 2867.72763586044 2861.17383098602 2849.26601672173 0 18.4665188789368 885 24508.3606038135 24508.3606038135 70122680 70122680 16186.5873014921 16186.5873014921 46312640 46312640 896.4544158151 1974267.46409046 25263.9812627181 1949003.48282774 16554 36448399 466639 35981760 0 0 0 0 2862.52711653709 1692887472.79334 188771
151552 111 138.965087413437 139.819253609016 2882.09619784355 2875.54239296913 2863.5519952774 0 18.6026372909546 888 24468.5608433509 24468.5608433509 70360384 70360384 16160.3014838595 16160.3014838595 46469632 46469632 897.099777715417 1978089.91080396 25238.0763384449 1952851.83446552 16700 36936229 468229 36468000 0 0 0 0 2876.86198663712 1692887487.1619 189410
152064 111.375 138.960877589244 139.805146978885 2891.8982770443 2885.34447216988 2873.28515481949 0 18.6180222034454 891 24467.8195899805 24467.8195899805 70598088 70598088 16159.8119218449 16159.8119218449 46626624 46626624 898.398441595831 1984488.12369423 25225.2144658578 1959262.90922837 16726 36937743 469743 36468000 0 0 0 0 2886.6546599865 1692887496.96398 190049
152576 111.75 138.964536752426 139.791540240312 2901.53700995445 2894.98320508003 2882.90849423409 0 18.6332867145538 894 24468.4638845916 24468.4638845916 70835792 70835792 16160.2374472866 16160.2374472866 46783616 46783616 899.051768342908 1982934.09708497 25290.2059977276 1957643.89108724 16752 36939339 471339 36468000 0 0 0 0 2896.2718539238 1692887506.60271 190688
153088 112.125 138.716991036334 139.765839723776 2916.4352619648 2909.88145709038 2897.77852654457 0 18.6593005657196 897 24424.8767683709 24424.8767683709 71073496 71073496 16131.4502642786 16131.4502642786 46940608 46940608 899.085484259703 1980019.23530255 25336.4261942375 1954682.80910831 16778 36940920 472920 36468000 0 0 0 0 2911.16235971451 1692887521.50096 191327
153600 112.5 138.628644411825 139.740446431397 2928.02794694901 2921.47414207458 2909.27858185768 0 18.8061163425446 900 24409.3209564952 24409.3209564952 71311200 71311200 16121.1764025935 16121.1764025935 47097600 47097600 899.230449558095 1982713.4315712 25296.7499267204 1957416.68164448 16924 37428754 474514 36954240 0 0 0 0 2922.74308156967 1692887533.09365 191966
154112 112.875 138.731566976498 139.725425019889 2935.59157800674 2929.03777313232 2916.77539134026 0 18.8236176967621 903 24427.443256727 24427.443256727 71548904 71548904 16133.1453057588 16133.1453057588 47254592 47254592 900.607562008331 1989249.5043463 25289.3962222155 1963960.10812408 16950 37430315 476075 36954240 0 0 0 0 2930.29170560837 1692887540.65728 192605
154624 113.25 138.85966191483 139.713169981496 2942.61165189743 2936.05784702301 2923.77611255646 0 18.8378903865814 906 24449.997833928 24449.997833928 71786608 71786608 16148.04151358 16148.04151358 47411584 47411584 901.06259729345 1987290.58522763 25348.3583005985 1961942.22692703 16976 37431910 477670 36954240 0 0 0 0 2937.29774475098 1692887547.67735 193244
155136 113.625 138.849864619233 139.699498339295 2952.54155302048 2945.98774814606 2933.69326734543 0 18.8724966049194 909 24448.2727551483 24448.2727551483 72024312 72024312 16146.9021824464 16146.9021824464 47568576 47568576 901.832680862949 1986030.16981824 25414.7251510585 1960615.44466719 17002 37433488 479248 36954240 0 0 0 0 2947.20414018631 1692887557.60725 193883
155648 114 138.722381227579 139.680187438093 2964.98053002357 2958.42672514915 2946.03655481339 0 19.0032761096954 912 24425.8258572745 24425.8258572745 72262016 72262016 16132.0770916149 16132.0770916149 47725568 47725568 901.817058481509 1988346.51027938 25370.9685885502 1962975.54169083 17148 37921315 480835 37440480 0 0 0 0 2959.63301730156 1692887570.04623 194522
156160 114.375 138.639712736415 139.656865265901 2976.48205900192 2969.9282541275 2957.4681122303 0 19.0232796669006 915 24411.269834294 24411.269834294 72499720 72499720 16122.4635421595 16122.4635421595 47882560 47882560 903.021356177677 1994462.87798593 25356.7029397379 1969106.1750462 17174 37922836 482356 37440480 0 0 0 0 2971.11768221855 1692887581.54776 195161
156672 114.75 138.875404292194 139.649393960309 2981.16260695457 2974.60880208015 2962.12329125404 0 19.0416197776794 918 24452.7697050901 24452.7697050901 72737424 72737424 16149.8722004742 16149.8722004742 48039552 48039552 903.183721015793 1991889.65593665 25407.2156588332 1966482.44027782 17200 37924436 483956 37440480 0 0 0 0 2975.77551698685 1692887586.22831 195800
157184 115.125 138.695727093161 139.62614602068 2994.74968290329 2988.19587802887 2975.69702959061 0 19.0552313327789 921 24421.1326762612 24421.1326762612 72975128 72975128 16128.9774724515 16128.9774724515 48196544 48196544 903.916095955808 1990578.12985834 25472.3051973518 1965105.82466099 17226 37926020 485540 37440480 0 0 0 0 2989.33738136292 1692887599.81538 196439
157696 115.5 138.678003643808 139.608019709295 3004.86636400223 2998.31255912781 2985.73348474503 0 19.185914516449 924 24418.0119838131 24418.0119838131 73212832 73212832 16126.916405962 16126.916405962 48353536 48353536 904.620771778758 1994457.99490088 25449.5935219321 1969008.40137895 17372 38413860 487140 37926720 0 0 0 0 2999.44496846199 1692887609.93206 197078
158208 115.875 138.63126098964 139.58971856775 3015.61537599564 3009.06157112122 2996.41928887367 0 19.1984102725983 927 24409.7816757639 24409.7816757639 73450536 73450536 16121.4806853967 16121.4806853967 48510528 48510528 906.122163828814 2001199.29420651 25446.6442508016 1975752.64995571 17398 38415421 488701 37926720 0 0 0 0 3010.18497657776 1692887620.68108 197717
158720 116.25 138.541655776071 139.569819883688 3027.3059220314 3020.75211715698 3008.09740877151 0 19.2108731269836 930 24394.0042552557 24394.0042552557 73688240 73688240 16111.0604619236 16111.0604619236 48667520 48667520 906.889552788941 1999988.15526364 25513.635197546 1974474.5200661 17424 38417018 490298 37926720 0 0 0 0 3021.8616437912 1692887632.37162 198356
159232 116.625 138.517934641308 139.548859392326 3037.56925487518 3031.01545000076 3018.34760689735 0 19.2279179096222 933 24389.8275081314 24389.8275081314 73925944 73925944 16108.3019223764 16108.3019223764 48824512 48824512 907.6224900239 1998703.39131761 25578.0878188536 1973125.30349875 17450 38418597 491877 37926720 0 0 0 0 3032.10300016403 1692887642.63495 198995
159744 117 138.644462002726 139.536748526889 3044.54027700424 3037.98647212982 3025.23543286324 0 19.3585991859436 936 24412.1060710341 24412.1060710341 74163648 74163648 16123.0158360978 16123.0158360978 48981504 48981504 908.165840238996 2002207.04801737 25550.8408354487 1976656.20718192 17596 38906421 493461 38412960 0 0 0 0 3039.05961990356 1692887649.60598 199634
160256 117.375 138.473244716705 139.512179484977 3058.04581594467 3051.49201107025 3038.6768488884 0 19.3712871074677 939 24381.9586386219 24381.9586386219 74401352 74401352 16103.1049144925 16103.1049144925 49138496 49138496 909.59935802528 2008765.61393067 25543.6956737313 1983221.91825694 17622 38907939 494979 38412960 0 0 0 0 3052.55480217934 1692887663.11152 200273
160768 117.75 138.665709779605 139.504247132511 3063.54605388641 3056.99224901199 3044.1645257473 0 19.3838441371918 942 24415.8473166306 24415.8473166306 74639056 74639056 16125.4867479406 16125.4867479406 49295488 49295488 910.351334185676 2007546.3462283 25609.7453429532 1981936.60088534 17648 38909536 496576 38412960 0 0 0 0 3058.04008841515 1692887668.61175 200912
161280 118.125 138.896399263495 139.499126520129 3068.18824791908 3061.63444304466 3048.79381608963 0 19.3968498706818 945 24456.4664374295 24456.4664374295 74876760 74876760 16152.3137134627 16152.3137134627 49452480 49452480 911.086241421428 2006291.9265781 25673.966857015 1980617.95972109 17674 38911114 498154 38412960 0 0 0 0 3062.66292095184 1692887673.25395 201551
161792 118.5 139.170402335554 139.496260915918 3071.86074399948 3065.30693912506 3052.37817597389 0 19.5363821983337 948 24504.7120864967 24504.7120864967 75114464 75114464 16184.177632195 16184.177632195 49609472 49609472 911.378827302373 2009222.54954203 25640.1003884034 1983582.44915363 17820 39398950 499750 38899200 0 0 0 0 3066.31572413445 1692887676.92644 202190
162304 118.875 138.906292253409 139.480439995953 3087.40776085854 3080.85395598412 3067.86126899719 0 19.5487568378448 951 24458.2083657809 24458.2083657809 75352168 75352168 16153.4641729238 16153.4641729238 49766464 49766464 912.798067631035 2015721.55655824 25635.5464476459 1990086.01011059 17846 39400510 501310 38899200 0 0 0 0 3081.85115098953 1692887692.47346 202829
162816 119.25 138.873991252471 139.466796674878 3097.84538602829 3091.29158115387 3078.28181600571 0 19.5658929347992 954 24452.5209012425 24452.5209012425 75589872 75589872 16149.7078775614 16149.7078775614 49923456 49923456 913.330234684889 2014044.00906976 25695.2590667104 1988348.75000305 17872 39402110 502910 38899200 0 0 0 0 3092.2583220005 1692887702.91109 203468
163328 119.625 138.946372955805 139.459514388222 3105.95100998878 3099.39720511436 3086.37117648125 0 19.5887687206268 957 24465.2656571012 24465.2656571012 75827576 75827576 16158.1251726502 16158.1251726502 50080448 50080448 913.899497312435 2012451.79050325 25754.6112333318 1986697.17926992 17898 39403695 504495 38899200 0 0 0 0 3100.35402154922 1692887711.01671 204107
163840 120 139.145563236464 139.456498162652 3111.21621704102 3104.6624121666 3091.53760766983 0 19.7355949878693 960 24500.3384915263 24500.3384915263 76065280 76065280 16181.2890841622 16181.2890841622 50237440 50237440 913.682448838457 2014237.75696466 25706.9994356786 1988530.75752898 18044 39891522 506082 39385440 0 0 0 0 3105.4883351326 1692887716.28192 204746
164352 120.375 138.860372647139 139.442730357814 3127.31454992294 3120.76074504852 3107.56809711456 0 19.7487177848816 963 24450.122977567 24450.122977567 76302984 76302984 16148.1241649034 16148.1241649034 50394432 50394432 914.898497229489 2020252.31504212 25694.5895510244 1994557.7254911 18070 39893041 507601 39385440 0 0 0 0 3121.69624614716 1692887732.38025 205385
164864 120.75 139.056444917397 139.437902154826 3132.62250494957 3126.06870007515 3112.8607339859 0 19.7674279212952 966 24484.6468019593 24484.6468019593 76540688 76540688 16170.9254818311 16170.9254818311 50551424 50551424 915.504993619315 2018767.60303235 25755.9406459949 1993011.66238635 18096 39894643 509203 39385440 0 0 0 0 3126.99028491974 1692887737.68821 206024
165376 121.125 139.134619678288 139.431822704033 3140.56891202927 3134.01510715485 3120.78329825401 0 19.7879505157471 969 24498.4115822281 24498.4115822281 76778392 76778392 16180.0164537288 16180.0164537288 50708416 50708416 915.715843127442 2016414.42379208 25804.4559951218 1990609.96779696 18122 39896222 510782 39385440 0 0 0 0 3134.90512394905 1692887745.63461 206663
165888 121.5 138.884601396268 139.418949536898 3155.9310259819 3149.37722110748 3136.07387542725 0 19.9105052947998 972 24454.3891039249 24454.3891039249 77016096 77016096 16150.9417351133 16150.9417351133 50865408 50865408 916.7478460665 2020930.48997851 25792.2705773053 1995138.21940121 18268 40384058 512378 39871680 0 0 0 0 3150.24592590332 1692887760.99673 207302
166400 121.875 139.020184754435 139.413965423394 3162.57032704353 3156.01652216911 3142.6494615078 0 19.9312236309052 975 24478.2622199024 24478.2622199024 77253800 77253800 16166.7087740506 16166.7087740506 51022400 51022400 918.132797352079 2027291.07967485 25787.6847307889 2001503.39494407 18294 40385618 513938 39871680 0 0 0 0 3156.87169122696 1692887767.63603 207941
