# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 29 2023 at 11:58:12+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-09.58.04-5567
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-09.58.04-5567
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
5120 5 1611.62963562097 1439.52046908094 18.6357181072235 11.1688191890717 13.7677075862885 0 4.87049722671509 30 214282.276352164 214282.276352164 2393280 2393280 105207.182613337 105207.182613337 1175040 1175040 127.362091214402 367908.202395582 5838.31934581374 362069.883049769 624 1791171 28611 1762560 0 0 0 0 18.5258932113647 1693303103.72873 6656
5632 5.5 1642.59856203234 1451.56840059932 19.5209701061249 12.054071187973 14.6379957199097 0 4.88565325737 33 218399.904807821 218399.904807821 2632608 2632608 107228.834129471 107228.834129471 1292544 1292544 132.296413805421 367064.79662476 6104.47601039009 360960.32061437 650 1792567 30007 1762560 0 0 0 0 19.4001984596252 1693303104.61398 7295
6144 6 1678.27589723384 1463.84031851317 20.337249994278 12.8703510761261 15.3885054588318 0 5.00403666496277 36 223143.563296211 223143.563296211 2871936 2871936 109557.850571425 109557.850571425 1410048 1410048 147.916303772994 393901.319018937 6312.10598491396 387589.213034023 796 2381509 31429 2350080 0 0 0 0 20.1993584632874 1693303105.43026 7934
6656 6.5 1582.43438054495 1473.57636081829 22.2542419433594 14.7873430252075 17.2396001815796 0 5.01710486412048 39 210400.475237257 210400.475237257 3111264 3111264 103301.316361975 103301.316361975 1527552 1527552 163.122320368839 475149.793981362 6506.1477070339 468643.646274328 822 2382906 32826 2350080 0 0 0 0 22.1119003295898 1693303107.34725 8573
7168 7 1616.51315063717 1479.26714288325 23.0560081005096 15.5891091823578 18.028443813324 0 5.03022003173828 42 214931.588508718 214931.588508718 3350592 3350592 105525.978473594 105525.978473594 1645056 1645056 167.874531639744 474215.716361252 6776.64134237689 467439.075018875 848 2384343 34263 2350080 0 0 0 0 22.9029994010925 1693303108.14902 9212
7680 7.5 1620.00949378809 1487.54462722984 24.133467912674 16.6665689945221 19.0924444198608 0 5.04355049133301 45 215396.462294064 215396.462294064 3589920 3589920 105754.219754486 105754.219754486 1762560 1762560 172.5840003008 473225.527197209 7034.4841777778 466191.043019431 874 2385742 35662 2350080 0 0 0 0 23.9699323177338 1693303109.22648 9851
8192 8 1092.29646501044 1385.53041538085 33.8333671092987 26.3664681911469 28.7257807254791 0 5.16696715354919 48 145231.737987789 145231.737987789 3829248 3829248 71305.1132358817 71305.1132358817 1880064 1880064 187.17255630341 497789.133445581 7224.74320099595 490564.390244586 1020 2974692 37092 2937600 0 0 0 0 33.6539440155029 1693303118.92638 10490
8704 8.5 937.868164583742 1307.35076704756 40.094085931778 32.6271870136261 34.9161193370819 0 5.18069958686829 51 124698.951163054 124698.951163054 4068576 4068576 61224.0337840267 61224.0337840267 1997568 1997568 201.23729671554 574722.711237323 7395.76034330287 567326.95089402 1046 2976093 38493 2937600 0 0 0 0 39.9070472717285 1693303125.18709 11129
9216 9 897.175513727423 1269.92776000967 43.5802340507507 36.1133351325989 38.3887510299683 0 5.1939537525177 54 119288.456305198 119288.456305198 4307904 4307904 58567.6175361262 58567.6175361262 2115072 2115072 205.721562745096 573503.75375999 7653.88229932245 565849.871460668 1072 2977526 39926 2937600 0 0 0 0 43.3813624382019 1693303128.67324 11768
9728 9.5 825.776929556446 1216.63924864418 48.8824419975281 41.4155430793762 43.6719508171082 0 5.21333122253418 57 109795.300553825 109795.300553825 4547232 4547232 53906.7179614448 53906.7179614448 2232576 2232576 209.961011758556 571677.774101892 7892.15422809446 563785.619873797 1098 2978923 41323 2937600 0 0 0 0 48.6716430187225 1693303133.97545 12407
10240 10 773.910729022178 1169.96534745379 53.9838919639587 46.5169930458069 48.7091910839081 0 5.32766580581665 60 102899.170530789 102899.170530789 4786560 4786560 50520.8923905678 50520.8923905678 2350080 2350080 223.709367949727 594477.311852778 8070.59982510158 586406.712027677 1244 3567891 42771 3525120 0 0 0 0 53.7639844417572 1693303139.0769 13046
10752 10.5 783.72788222873 1155.93555836357 55.6979250907898 48.2310261726379 50.3594613075256 0 5.34091782569885 63 104204.459221132 104204.459221132 5025888 5025888 51161.7561518915 51161.7561518915 2467584 2467584 237.146874344049 668569.675641347 8244.88125928381 660324.794382064 1270 3569343 44223 3525120 0 0 0 0 55.4677219390869 1693303140.79093 13685
11264 11 806.842051503419 1149.71640508413 56.5471370220184 49.0802381038666 51.1954870223999 0 5.35410189628601 66 107277.719167895 107277.719167895 5265216 5265216 52670.6491221432 52670.6491221432 2585088 2585088 241.420870216119 667202.264769654 8504.47992735777 658697.784842296 1296 3570833 45713 3525120 0 0 0 0 56.3063461780548 1693303141.64015 14324
11776 11.5 825.634372675478 1142.63160654383 57.610160112381 50.1432611942291 52.2452385425568 0 5.36734175682068 69 109776.346190932 109776.346190932 5504544 5504544 53897.4118482552 53897.4118482552 2702592 2702592 245.669947425379 665821.10353517 8752.78406009178 657068.319475079 1322 3572287 47167 3525120 0 0 0 0 57.3587393760681 1693303142.70317 14963
12288 12 846.475220822508 1137.30813066402 58.5020608901978 51.0351619720459 53.0738718509674 0 5.48221445083618 72 112547.345360561 112547.345360561 5743872 5743872 55257.9024152933 55257.9024152933 2820096 2820096 258.64979827583 686986.759865817 8926.36561656486 678060.394249253 1468 4161294 48654 4112640 0 0 0 0 58.239574432373 1693303143.59507 15602
12800 12.5 852.726461992903 1127.64896867696 60.238804101944 52.7719051837921 54.7460429668427 0 5.49551224708557 75 113378.510386576 113378.510386576 5983200 5983200 55665.9834388967 55665.9834388967 2937600 2937600 271.266119780487 757822.504495859 9084.32003007165 748738.184465788 1494 4162746 50106 4112640 0 0 0 0 59.9663379192352 1693303145.33181 16241
13312 13 873.23479972946 1123.59773670186 61.0607318878174 53.5938329696655 55.5546536445618 0 5.50859427452087 78 116105.298972029 116105.298972029 6222528 6222528 57004.7677263391 57004.7677263391 3055104 3055104 275.332084475361 756261.319951368 9334.04825166668 746927.271699701 1520 4164233 51593 4112640 0 0 0 0 60.7770774364471 1693303146.15374 16880
13824 13.5 893.23232586017 1120.000901103 61.8760359287262 54.4091370105743 56.3550984859467 0 5.52338552474976 81 118764.170046368 118764.170046368 6461856 6461856 58310.2062321519 58310.2062321519 3172608 3172608 279.300393453412 754486.360907374 9569.38935598616 744916.971551388 1546 4165678 53038 4112640 0 0 0 0 61.5818932056427 1693303146.96904 17519
14336 14 909.368588890028 1115.99220574091 62.8899700641632 55.4230711460114 57.305424451828 0 5.63876938819885 84 120909.647578818 120909.647578818 6701184 6701184 59363.5814827411 59363.5814827411 3290112 3290112 291.518793651547 774007.645394185 9727.0223525465 764280.623041639 1692 4754682 54522 4700160 0 0 0 0 62.5849692821503 1693303147.98298 18158
14848 14.5 912.850909168868 1109.4585535398 64.6503880023956 57.1834890842438 59.0012443065643 0 5.65157675743103 87 121372.656883093 121372.656883093 6940512 6940512 59590.9073505437 59590.9073505437 3407616 3407616 303.408815970608 841883.877641414 9871.05356182557 832012.824079588 1718 4756131 55971 4700160 0 0 0 0 64.3348643779755 1693303149.7434 18797
15360 15 931.74742937806 1106.96845154947 65.4225189685822 57.9556200504303 59.7544496059418 0 5.67156553268433 90 123885.138210107 123885.138210107 7179840 7179840 60824.4721897998 60824.4721897998 3525120 3525120 306.982834661263 839336.058827592 10101.3231026038 829234.735724989 1744 4757616 57456 4700160 0 0 0 0 65.0965867042542 1693303150.51553 19436
15872 15.5 949.980074916301 1104.75595507391 66.2049729824066 58.7380740642548 60.520982503891 0 5.68681502342224 93 126309.350760871 126309.350760871 7419168 7419168 62014.6992905362 62014.6992905362 3642624 3642624 310.697212930798 837238.031623652 10326.0201124277 826912.011511224 1770 4759061 58901 4700160 0 0 0 0 65.8682096004486 1693303151.29798 20075
16384 16 964.883642838246 1102.39245062284 67.1632161140442 59.6963171958923 61.4133970737457 0 5.80866074562073 96 128290.929151773 128290.929151773 7658496 7658496 62987.6042044807 62987.6042044807 3760128 3760128 322.097093320674 854960.124057196 10467.4598588542 844492.664198342 1916 5348067 60387 5287680 0 0 0 0 66.7985486984253 1693303152.25623 20714
16896 16.5 963.021684507297 1097.62127660273 69.1477530002594 61.6808540821075 63.328456401825 0 5.82183957099915 99 128043.36317209 128043.36317209 7897824 7897824 62866.0555646364 62866.0555646364 3877632 3877632 333.029940512291 919236.356063912 10590.4552135356 908645.900850376 1942 5349518 61838 5287680 0 0 0 0 68.7897248268127 1693303154.24076 21353
17408 17 979.43529776286 1095.98842144659 69.9518840312958 62.4849851131439 64.1195342540741 0 5.83489775657654 102 130225.71719055 130225.71719055 8137152 8137152 63937.5362379595 63937.5362379595 3995136 3995136 336.742492309091 917435.202685825 10822.9105611134 906612.292124712 1968 5351003 63323 5287680 0 0 0 0 69.5832588672638 1693303155.04489 21992
17920 17.5 994.800005317323 1094.53160561685 70.7962110042572 63.3293120861053 64.9402298927307 0 5.85842704772949 105 132268.608706991 132268.608706991 8376480 8376480 64940.5443471148 64940.5443471148 4112640 4112640 339.823500469123 913979.040927067 11025.3087860746 902953.732140992 1994 5352453 64773 5287680 0 0 0 0 70.416766166687 1693303155.88922 22631
18432 18 1007.72305882042 1093.11457209344 71.770280122757 64.3033812046051 65.8507795333862 0 5.97236466407776 108 133986.857900763 133986.857900763 8615808 8615808 65784.1612797969 65784.1612797969 4230144 4230144 350.705261137695 930696.587798746 11159.5562839571 919537.031514789 2140 5941460 66260 5875200 0 0 0 0 71.3799221515656 1693303156.86329 23270
18944 18.5 1009.62256702677 1090.79174273407 73.4321439266205 65.9652450084686 67.4491128921509 0 5.98590803146362 111 134239.41651188 134239.41651188 8855136 8855136 65908.1611755076 65908.1611755076 4347648 4347648 361.355304283769 993259.43084078 11282.2413273649 981977.189513415 2166 5942908 67708 5875200 0 0 0 0 73.0312206745148 1693303158.52515 23909
19456 19 1024.06671852804 1089.86231140207 74.2594220638275 66.7925231456757 68.262889623642 0 5.99921917915344 114 136159.910895488 136159.910895488 9094464 9094464 66851.0753855102 66851.0753855102 4465152 4465152 364.877539115305 991271.882424115 11505.6494212621 979766.233002853 2192 5944395 69195 5875200 0 0 0 0 73.8475539684296 1693303159.35243 24548
19968 19.5 1037.77616136883 1089.10314307129 75.1115438938141 67.6446449756622 69.1016726493835 0 6.01255512237549 117 137982.7184156 137982.7184156 9333792 9333792 67746.0278141572 67746.0278141572 4582656 4582656 368.393915602061 989311.876774387 11720.2178108683 977591.658963519 2218 5945844 70644 5875200 0 0 0 0 74.6890761852264 1693303160.20455 25187
20480 20 1049.1594893214 1088.44094958533 76.0932619571686 68.6263630390167 70.0104162693024 0 6.14068555831909 120 139496.245700174 139496.245700174 9573120 9573120 68489.1314629012 68489.1314629012 4700160 4700160 378.112501618763 1003254.94236576 11824.2355125781 991430.706853178 2364 6534846 72126 6462720 0 0 0 0 75.6548113822937 1693303161.18627 25826
20992 20.5 1044.71648393337 1086.96037948972 78.1080739498138 70.641175031662 71.9566087722778 0 6.15411305427551 123 138905.503703781 138905.503703781 9812448 9812448 68199.0920711707 68199.0920711707 4817664 4817664 387.875072220716 1062525.40026863 11926.9146264415 1050598.48564219 2390 6536296 73576 6462720 0 0 0 0 77.6641504764557 1693303163.20108 26465
21504 21 1058.12443936047 1086.54757299322 78.9140720367432 71.4471731185913 72.7490918636322 0 6.16762733459473 126 140688.225457368 140688.225457368 10051776 10051776 69074.3634014516 69074.3634014516 4935168 4935168 391.242134162917 1060438.60911576 12143.2669526693 1048295.34216309 2416 6537784 75064 6462720 0 0 0 0 78.4592394828796 1693303164.00708 27104
22016 21.5 1069.82547413466 1086.24172242707 79.8151481151581 72.3482491970062 73.6362462043762 0 6.18137788772583 129 142243.995040945 142243.995040945 10291104 10291104 69838.2069515109 69838.2069515109 5052672 5052672 394.56849051865 1058283.34782103 12349.929016812 1045933.41880422 2442 6539236 76516 6462720 0 0 0 0 79.3494253158569 1693303164.90816 27743
22528 22 1081.46237999822 1086.10372727077 80.7010691165924 73.2341701984406 74.4578201770782 0 6.29881119728088 132 143791.238044563 143791.238044563 10530432 10530432 70597.8641662836 70597.8641662836 5170176 5170176 404.276687419165 1072524.90888519 12461.4604917635 1060063.44839343 2588 7128240 78000 7050240 0 0 0 0 80.2243459224701 1693303165.79408 28382
23040 22.5 1078.68771060059 1085.70992439144 82.5581409931183 75.0912420749664 76.2484076023102 0 6.31214737892151 135 143422.318001454 143422.318001454 10769760 10769760 70416.7337480063 70416.7337480063 5287680 5287680 413.646637400274 1129918.7395756 12559.3262174031 1117359.4133582 2614 7129693 79453 7050240 0 0 0 0 82.071133852005 1693303167.65115 29021
23552 23 1089.86495807192 1085.68364341681 83.4396140575409 75.972715139389 77.1153552532196 0 6.32671475410461 138 144908.444825242 144908.444825242 11009088 11009088 71146.3844629348 71146.3844629348 5405184 5405184 416.807736931773 1127558.85245042 12765.7647319612 1114793.08771846 2640 7131174 80934 7050240 0 0 0 0 82.941987991333 1693303168.53262 29660
24064 23.5 1101.93224987474 1085.77685436763 84.2411289215088 76.7742300033569 77.9021964073181 0 6.35955858230591 141 146512.911943346 146512.911943346 11248416 11248416 71934.1372718231 71934.1372718231 5522688 5522688 419.944524419641 1125176.20025659 12963.6969341504 1112212.50332244 2666 7132623 82383 7050240 0 0 0 0 83.7327287197113 1693303169.33414 30299
24576 24 1112.71060442081 1086.00793117668 85.1151208877563 77.6482219696045 78.6952197551727 0 6.47512364387512 144 147946.001963791 147946.001963791 11487744 11487744 72637.7482565906 72637.7482565906 5640192 5640192 428.043975015873 1135443.18665644 13033.3782829342 1122409.8083735 2812 7721634 83874 7637760 0 0 0 0 84.5958585739136 1693303170.20813 30938
25088 24.5 1110.54317601427 1086.37278595433 86.8874940872192 79.4205951690674 80.4018096923828 0 6.48820614814758 147 147657.820682858 147657.820682858 11727072 11727072 72496.2585302118 72496.2585302118 5757696 5757696 436.962366262578 1190757.44822683 13123.8270039421 1177633.62122289 2838 7723086 85326 7637760 0 0 0 0 86.3579573631287 1693303171.9805 31577
25600 25 1121.7073662618 1086.66851659148 87.7017290592194 80.2348301410675 81.2024395465851 0 6.50304555892944 150 149142.211418169 149142.211418169 11966400 11966400 73225.0568695705 73225.0568695705 5875200 5875200 440.048099786955 1188495.1401202 13326.6874527788 1175168.45266742 2864 7724575 86815 7637760 0 0 0 0 87.1603903770447 1693303172.79474 32216
26112 25.5 1132.48176186686 1087.06410834908 88.5278069972992 81.0609080791473 82.0119435787201 0 6.51825642585754 153 150574.775057817 150574.775057817 12205728 12205728 73928.4094146683 73928.4094146683 5992704 5992704 442.919044584477 1185693.51499463 13514.2488943088 1172179.26610032 2890 7726025 88265 7637760 0 0 0 0 87.9759650230408 1693303173.62082 32855
26624 26 1142.13308088031 1087.59973709597 89.4188199043274 81.9519209861755 82.8387041091919 0 6.63491439819336 156 151858.014433845 151858.014433845 12445056 12445056 74558.4475198663 74558.4475198663 6110208 6110208 451.66378412324 1197978.15804816 13609.942862435 1184368.21518572 3036 8315035 89755 8225280 0 0 0 0 88.8561022281647 1693303174.51183 33494
27136 26.5 1140.53351409407 1088.50941570741 91.1119639873505 83.6450650691986 84.466001033783 0 6.64840865135193 159 151645.336033947 151645.336033947 12684384 12684384 74454.0278000607 74454.0278000607 6227712 6227712 460.128956686177 1251327.61920316 13692.0715080353 1237635.54769512 3062 8316486 91206 8225280 0 0 0 0 90.5389351844788 1693303176.20497 34133
27648 27 1149.19442423766 1089.10313394455 92.0478870868683 84.5809881687164 85.3884401321411 0 6.66188311576843 162 152796.890646639 152796.890646639 12923712 12923712 75019.4120142341 75019.4120142341 6345216 6345216 463.101518934818 1249019.33396972 13889.7419904127 1235129.59197931 3088 8317979 92699 8225280 0 0 0 0 91.4631099700928 1693303177.1409 34772
28160 27.5 1159.10876393505 1089.72969202166 92.877347946167 85.4104490280151 86.204461812973 0 6.67533111572266 165 154115.101252804 154115.101252804 13163040 13163040 75666.6201096799 75666.6201096799 6462720 6462720 466.065198464791 1246720.8092487 14078.7656382551 1232642.04361044 3114 8319432 94152 8225280 0 0 0 0 92.2820153236389 1693303177.97036 35411
28672 28 1168.70360595116 1090.44203825041 93.7163119316101 86.2494130134583 86.9802443981171 0 6.79100346565247 168 155390.831447267 155390.831447267 13402368 13402368 76292.9713964921 76292.9713964921 6580224 6580224 474.460801366504 1258336.99823442 14168.9493945004 1244168.04883992 3260 8908444 95644 8812800 0 0 0 0 93.1099753379822 1693303178.80932 36050
29184 28.5 1166.10988616923 1091.78194041642 95.4517459869385 87.9848470687866 88.6498599052429 0 6.80431938171387 171 155045.970465061 155045.970465061 13641696 13641696 76123.6533691274 76123.6533691274 6697728 6697728 482.513226564046 1309885.80123045 14245.16653708 1295640.63469337 3286 8909902 97102 8812800 0 0 0 0 94.8349704742432 1693303180.54475 36689
29696 29 1174.51208835094 1092.55490336021 96.3548729419708 88.887974023819 89.5392806529999 0 6.81809043884277 174 156163.127267141 156163.127267141 13881024 13881024 76672.1491275496 76672.1491275496 6815232 6815232 485.357671020468 1307471.40118991 14436.3095426378 1293035.09164727 3312 8911393 98593 8812800 0 0 0 0 95.7273232936859 1693303181.44788 37328
30208 29.5 1183.07243700679 1093.39605994846 97.2331690788269 89.766270160675 90.4044091701508 0 6.8312246799469 177 157301.311224423 157301.311224423 14120352 14120352 77230.9686878035 77230.9686878035 6932736 6932736 488.229201873689 1305161.8623575 14620.0776327125 1290541.78472479 3338 8912845 100045 8812800 0 0 0 0 96.5950067043304 1693303182.32618 37967
30720 30 1189.97327101819 1094.39511628956 98.2252399921417 90.7583410739899 91.3257381916046 0 6.9573826789856 180 158218.846114578 158218.846114578 14359680 14359680 77681.4551320672 77681.4551320672 7050240 7050240 495.687963982234 1314537.66695067 14687.2923479941 1299850.37460268 3484 9501855 101535 9400320 0 0 0 0 97.5672705173492 1693303183.31825 38606
31232 30.5 1181.5064515414 1096.28767021414 100.399104118347 92.9322052001953 93.4310002326965 0 6.97061610221863 183 157093.097796945 157093.097796945 14599008 14599008 77128.7411566226 77128.7411566226 7167744 7167744 503.149789029392 1363800.27564883 14750.3541403363 1349049.92150849 3510 9503309 102989 9400320 0 0 0 0 99.7394955158234 1693303185.49211 39245
31744 31 1191.1885729182 1097.00542971847 101.154835939407 93.6879370212555 94.1730568408966 0 6.98441433906555 186 158380.432655205 158380.432655205 14838336 14838336 77760.7900401004 77760.7900401004 7285248 7285248 505.888248563092 1361343.98781356 14936.4507998032 1346407.53701376 3536 9504803 104483 9400320 0 0 0 0 100.484266757965 1693303186.24784 39884
32256 31.5 1199.67140236741 1097.86146182074 101.992783069611 94.5258841514587 94.9974434375763 0 6.99838781356812 189 159508.309658771 159508.309658771 15077664 15077664 78314.5491465446 78314.5491465446 7402752 7402752 508.624339511205 1358911.5754249 15114.0624417765 1343797.51298313 3562 9506257 105937 9400320 0 0 0 0 101.311478853226 1693303187.08579 40523
32768 32 1206.46974283806 1098.9013931329 102.952095031738 95.4851961135864 95.892591714859 0 7.11271619796753 192 160412.217007748 160412.217007748 15316992 15316992 78758.3448124683 78758.3448124683 7520256 7520256 516.183623185954 1368803.09651468 15189.4538732793 1353613.6426414 3708 10095269 107429 9987840 0 0 0 0 102.242914438248 1693303188.0451 41162
33280 32.5 1199.85750570145 1100.84602374606 104.978477954865 97.5115790367126 97.8550932407379 0 7.12579798698425 195 159533.053958065 159533.053958065 15556320 15556320 78326.6979721908 78326.6979721908 7637760 7637760 523.627481834995 1417374.94255748 15254.9671765586 1402119.97538092 3734 10096715 108875 9987840 0 0 0 0 104.275879144669 1693303190.07149 41801
33792 33 1207.81225160984 1101.71781244628 105.826556921005 98.3596580028534 98.6899356842041 0 7.13913011550903 198 160590.716974044 160590.716974044 15795648 15795648 78845.9837850902 78845.9837850902 7755264 7755264 526.299473570431 1414956.55506109 15437.1370350854 1399519.41802601 3760 10098210 110370 9987840 0 0 0 0 105.113311290741 1693303190.91957 42440
34304 33.5 1215.51730624791 1102.64979945643 106.683914899826 99.2170159816742 99.5338525772095 0 7.15253925323486 201 161615.181038721 161615.181038721 16034976 16034976 79348.9697518633 79348.9697518633 7872768 7872768 528.946438415934 1412499.15655338 15610.6331614678 1396888.52339191 3786 10099664 111824 9987840 0 0 0 0 105.960185527802 1693303191.77692 43079
34816 34 1222.74536294496 1103.67444563043 107.56950712204 100.102608203888 100.355621814728 0 7.26884627342224 204 162576.223457162 162576.223457162 16274304 16274304 79820.8172930469 79820.8172930469 7990272 7990272 536.188175334502 1421768.51489502 15680.1772112105 1406088.33768381 3932 10688675 113315 10575360 0 0 0 0 106.834919691086 1693303192.66252 43718
35328 34.5 1220.12345430191 1105.49465639768 109.259876966476 101.792978048325 101.978106498718 0 7.28418469429016 207 162227.614483982 162227.614483982 16513632 16513632 79649.6590968285 79649.6590968285 8107776 8107776 542.999812683921 1468038.7204365 15732.5749976942 1452306.1454388 3958 10690129 114769 10575360 0 0 0 0 108.515018463135 1693303194.35289 44357
35840 35 1227.3959318849 1106.47792830046 110.12326002121 102.656361103058 102.821363687515 0 7.30588150024414 210 163194.563103416 163194.563103416 16752960 16752960 80124.406433446 80124.406433446 8225280 8225280 545.063887258214 1464198.13585474 15894.9120469473 1448303.22380779 3984 10691622 116262 10575360 0 0 0 0 109.367818593979 1693303195.21627 44996
36352 35.5 1234.50686615154 1107.50331964728 110.990016937256 103.523118019104 103.672692060471 0 7.31972360610962 213 164140.032923509 164140.032923509 16992288 16992288 80588.6082223725 80588.6082223725 8342784 8342784 547.467833867718 1461308.49457346 16059.0109061312 1445249.48366733 4010 10693078 117718 10575360 0 0 0 0 110.223968982697 1693303196.08303 45635
36864 36 1241.68101178718 1108.56484141169 111.841531991959 104.374633073807 104.456401348114 0 7.44037342071533 216 165093.907327223 165093.907327223 17231616 17231616 81056.9364494671 81056.9364494671 8460288 8460288 554.086338798979 1469154.24022231 16115.6255372677 1453038.61468504 4156 11282096 119216 11162880 0 0 0 0 111.060109138489 1693303196.93454 46274
37376 36.5 1237.04363681917 1110.68135413197 113.687889099121 106.220990180969 106.236607789993 0 7.45376324653625 219 164477.321951477 164477.321951477 17470944 17470944 80754.2086115557 80754.2086115557 8577792 8577792 560.708934030172 1514282.91751352 16167.420743118 1498115.4967704 4182 11283557 120677 11162880 0 0 0 0 112.899380207062 1693303198.7809 46913
