# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 29 2023 at 11:58:12+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-09.58.04-5567
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-09.58.04-5567
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
37376 36.5 0.000115637385211346
37888 37 0.000117411515204274
38400 37.5 0.000119229882814466
38912 38 0.000121006684553689
39424 38.5 0.000122706675823561
39936 39 0.000124390982803238
40448 39.5 0.000126139902216087
40960 40 0.000127960132962134
41472 40.5 0.000129780970150397
41984 41 0.000131530890237167
42496 41.5 0.000133223595458287
43008 42 0.000134945807818343
43520 42.5 0.0001367536168549
44032 43 0.000138608772792661
44544 43.5 0.000140422069233219
45056 44 0.000142159594424948
45568 44.5 0.000143873571755698
46080 45 0.000145636251585914
46592 45.5 0.000147461580762785
47104 46 0.000149296480266667
47616 46.5 0.000151090053527316
48128 47 0.000152851768613632
48640 47.5 0.000154628574304223
49152 48 0.000156434727782127
49664 48.5 0.000158244734874506
50176 49 0.000160048870923604
50688 49.5 0.000161863470507964
51200 50 0.000163688159079462
51712 50.5 0.000165490068588207
52224 51 0.000167257531372114
52736 51.5 0.000169027455561217
53248 52 0.000170841100031459
53760 52.5 0.000172687792635561
54272 53 0.000174514921970923
54784 53.5 0.000176293010617373
55296 54 0.000178048627140528
55808 54.5 0.00017982999136631
56320 55 0.000181650931384992
56832 55.5 0.000183485733204916
57344 56 0.000185300949666065
57856 56.5 0.000187084517502157
58368 57 0.000188849095614045
58880 57.5 0.000190619927820456
59392 58 0.000192414169972355
59904 58.5 0.000194226703851687
60416 59 0.000196034879058668
60928 59.5 0.000197820350357961
61440 60 0.000199585754410629
61952 60.5 0.000201352047123685
62464 61 0.000203132646602495
62976 61.5 0.000204918996537935
63488 62 0.000206697389103942
64000 62.5 0.000208471265402575
64512 63 0.000210255544245877
65024 63.5 0.00021204571033499
65536 64 0.000213819518277331
66048 64.5 0.000215570727705017
66560 65 0.000217325090246536
67072 65.5 0.000219107055405304
67584 66 0.00022090690950072
68096 66.5 0.000222696926269046
68608 67 0.000224468079171803
69120 67.5 0.00022623393451436
69632 68 0.000228001310772459
70144 68.5 0.000229750418204561
70656 69 0.000231496519351206
71168 69.5 0.000233255440630221
71680 70 0.000235049579415652
72192 70.5 0.000236849691825988
72704 71 0.000238621414633717
73216 71.5 0.000240350926293582
73728 72 0.000242069791272289
74240 72.5 0.000243823643007004
74752 73 0.000245617997862956
75264 73.5 0.00024744443314359
75776 74 0.000249241735455738
76288 74.5 0.000251005906280968
76800 75 0.000252733492361903
77312 75.5 0.000254476532728972
77824 76 0.000256268174724782
78336 76.5 0.000258098375052809
78848 77 0.000259933899128098
79360 77.5 0.000261723873900688
79872 78 0.000263483050525856
80384 78.5 0.000265243796348404
80896 79 0.000267034415849311
81408 79.5 0.000268857081139568
81920 80 0.00027069082874594
82432 80.5 0.000272510709391895
82944 81 0.000274305888221654
83456 81.5 0.00027609649369213
83968 82 0.00027788784266345
84480 82.5 0.000279703297894153
84992 83 0.000281542581684073
85504 83.5 0.000283373814521579
86016 84 0.000285182935728192
86528 84.5 0.000286981915918015
87040 85 0.000288787796961256
87552 85.5 0.000290608274912931
88064 86 0.000292441751971041
88576 86.5 0.000294254834582993
89088 87 0.00029607487751575
89600 87.5 0.000297888632841941
90112 88 0.000299694357249416
90624 88.5 0.000301495304420275
91136 89 0.000303298224787445
91648 89.5 0.000305101631906111
92160 90 0.000306894022429422
92672 90.5 0.000308670613479578
93184 91 0.000310439819141579
93696 91.5 0.000312212059981911
94208 92 0.000313986395221288
94720 92.5 0.000315752188598281
95232 93 0.000317505637510945
95744 93.5 0.000319249927345201
96256 94 0.000320992410869002
96768 94.5 0.000322733495179226
97280 95 0.000324470265034236
97792 95.5 0.0003262030518181
98304 96 0.00032792695716468
98816 96.5 0.000329638831857377
99328 97 0.000331343642874771
99840 97.5 0.000333053123632028
100352 98 0.000334771199248509
100864 98.5 0.000336485170817931
101376 99 0.000338180506162107
101888 99.5 0.000339862329071709
102400 100 0.000341551288724985
102912 100.5 0.000343255651653611
103424 101 0.000344958191215645
103936 101.5 0.000346637316420812
104448 102 0.000348295883683804
104960 102.5 0.000349956181876595
105472 103 0.000351630425712057
105984 103.5 0.000353305422270551
106496 104 0.000354962316718841
107008 104.5 0.000356600015354748
107520 105 0.000358231852799123
108032 105.5 0.000359867826967346
108544 106 0.000361503623998649
109056 106.5 0.000363128971014206
109568 107 0.000364738292477729
110080 107.5 0.000366337116709255
110592 108 0.000367934493476814
111104 108.5 0.000369530477285596
111616 109 0.000371116573275002
112128 109.5 0.000372686441617838
112640 110 0.000374244678603749
113152 110.5 0.000375801917967191
113664 111 0.000377360083936599
114176 111.5 0.000378910989980894
114688 112 0.000380445131011331
115200 112.5 0.000381963730007399
115712 113 0.000383477878657389
116224 113.5 0.000384995479203005
116736 114 0.000386506753948442
117248 114.5 0.00038799023035526
117760 115 0.000389462794054716
118272 115.5 0.000390935953708659
118784 116 0.000392405041875554
119296 116.5 0.000393876427163586
119808 117 0.000395327068668694
120320 117.5 0.000396772564489097
120832 118 0.000398201933797301
121344 118.5 0.000399634552172471
121856 119 0.000401068751278844
122368 119.5 0.000402496857197439
122880 120 0.000403915563882588
123392 120.5 0.000405328650498187
123904 121 0.00040672955394416
124416 121.5 0.000408127934220883
124928 122 0.000409520617098927
125440 122.5 0.000410909227718323
125952 123 0.000412293023099867
126464 123.5 0.000413677112168366
126976 124 0.000415054194782506
127488 124.5 0.000416419459822818
128000 125 0.000417771498002461
128512 125.5 0.000419124131731224
129024 126 0.000420474319494233
129536 126.5 0.000421832032670094
130048 127 0.000423163551088832
130560 127.5 0.000424484590798475
131072 128 0.000425803654577149
131584 128.5 0.000427127034630168
132096 129 0.000428450970284134
132608 129.5 0.000429773627299369
133120 130 0.000431083783090093
133632 130.5 0.000432400555052569
134144 131 0.000433731207812212
134656 131.5 0.000435052980869228
135168 132 0.000436381058799356
135680 132.5 0.000437707544822871
136192 133 0.000439025463729828
136704 133.5 0.000440348111142445
137216 134 0.000441671075090862
137728 134.5 0.000443000322497407
138240 135 0.000444325639922231
138752 135.5 0.000445649679080012
139264 136 0.000446972596579539
139776 136.5 0.0004483011145056
140288 137 0.000449635017946133
140800 137.5 0.000450966705529815
141312 138 0.000452295077897773
141824 138.5 0.000453620900904074
142336 139 0.000454943537802629
142848 139.5 0.000456262143474424
143360 140 0.000457576697474038
143872 140.5 0.00045888936583975
144384 141 0.000460203880878933
144896 141.5 0.000461522519107433
145408 142 0.000462842798421375
145920 142.5 0.000464160799200862
146432 143 0.000465476679742341
146944 143.5 0.000466794465012768
147456 144 0.000468116497033694
147968 144.5 0.000469441394162739
148480 145 0.000470766677863971
148992 145.5 0.000472091740228223
149504 146 0.000473417034254068
150016 146.5 0.000474743133986321
150528 147 0.000476070814249176
151040 147.5 0.000477400550770018
151552 148 0.000478732265051802
152064 148.5 0.000480064630515854
152576 149 0.000481395745945692
153088 149.5 0.000482726790031811
153600 150 0.000484059241547073
154112 150.5 0.000485392592323371
154624 151 0.000486726075444853
155136 151.5 0.000488059780299732
155648 152 0.000489395871606657
156160 152.5 0.000490733593656615
156672 153 0.000492070499971837
157184 153.5 0.000493406301968463
157696 154 0.000494742512645568
158208 154.5 0.000496079682764792
158720 155 0.000497416293164951
159232 155.5 0.0004987510172589
159744 156 0.000500086495481057
160256 156.5 0.000501424126265684
160768 157 0.000502761471918889
161280 157.5 0.000504096963970333
161792 158 0.000505431964583807
162304 158.5 0.000506769148099012
162816 159 0.000508107993631764
163328 159.5 0.000509445526201084
163840 160 0.000510780626333415
164352 160.5 0.000512117587151285
164864 161 0.000513459213950759
165376 161.5 0.000514802414570769
165888 162 0.000516141870904401
166400 162.5 0.000517476354362558
166912 163 0.000518811472622131
167424 163.5 0.000520151376935623
167936 164 0.000521494470555476
168448 164.5 0.000522836730070117
168960 165 0.00052417851266338
169472 165.5 0.000525521693752747
169984 166 0.000526869208122077
170496 166.5 0.000528220396338627
171008 167 0.000529573054649976
171520 167.5 0.000530925360181617
172032 168 0.000532277428081594
172544 168.5 0.000533631161733611
173056 169 0.000534989234323844
173568 169.5 0.000536351069151436
174080 170 0.000537709519161652
174592 170.5 0.00053905944788275
175104 171 0.000540425572893833
175616 171.5 0.000541781721979259
176128 172 0.000543153635875403
176640 172.5 0.00054451891584937
177152 173 0.000545872586117728
177664 173.5 0.000547236049806882
178176 174 0.000548603166381061
178688 174.5 0.000549962274237165
179200 175 0.000551328122226558
179712 175.5 0.000552686999741558
180224 176 0.00055404060354217
180736 176.5 0.000555407890029741
181248 177 0.000556764809209787
181760 177.5 0.000558124929292699
182272 178 0.000559472334506342
182784 178.5 0.000560816359013074
183296 179 0.000562173466805467
183808 179.5 0.000563518025153871
184320 180 0.000564865950853038
184832 180.5 0.000566210856096911
185344 181 0.000567549682637398
185856 181.5 0.000568891354930274
186368 182 0.000570227454747491
186880 182.5 0.000571562877097422
187392 183 0.000572897994975539
187904 183.5 0.000574229599761694
188416 184 0.000575554032603534
188928 184.5 0.000576878759672563
189440 185 0.000578202919391247
189952 185.5 0.000579524061418596
190464 186 0.000580842795365354
190976 186.5 0.000582161300274349
191488 187 0.000583480140275969
192000 187.5 0.000584797818818734
192512 188 0.000586114128525557
193024 188.5 0.000587419264458492
193536 189 0.00058873308252472
194048 189.5 0.000590035957992512
194560 190 0.00059134521826784
195072 190.5 0.00059264199545717
195584 191 0.000593938289488867
196096 191.5 0.000595234964968878
196608 192 0.000596530759193794
197120 192.5 0.000597824980409674
197632 193 0.000599119543053669
198144 193.5 0.000600417472502604
198656 194 0.000601718409203658
199168 194.5 0.000603018462882944
199680 195 0.000604316442564579
200192 195.5 0.00060561322288732
200704 196 0.00060691060348594
201216 196.5 0.000608199045774039
201728 197 0.000609495904023023
202240 197.5 0.000610782395834515
202752 198 0.000612079421472514
203264 198.5 0.000613367915382749
203776 199 0.000614664964242198
204288 199.5 0.000615951443934912
204800 200 0.000617246940476552
205312 200.5 0.000618533279362512
205824 201 0.000619828263340609
206336 201.5 0.00062112185775822
206848 202 0.000622414038663976
207360 202.5 0.000623705400151381
207872 203 0.000624996073184756
208384 203.5 0.000626285240577031
208896 204 0.000627572616908413
209408 204.5 0.000628867149839246
209920 205 0.000630149351106023
210432 205.5 0.00063143682599697
210944 206 0.000632724769931655
211456 206.5 0.000634014324303244
211968 207 0.000635297153701747
212480 207.5 0.000636576847633604
212992 208 0.000637865216456871
213504 208.5 0.000639149362452035
214016 209 0.000640431067061233
214528 209.5 0.000641710358836087
215040 210 0.000642986419303154
215552 210.5 0.000644258775010324
216064 211 0.00064552805441805
216576 211.5 0.000646796160448105
217088 212 0.000648062378279635
217600 212.5 0.000649324875303136
218112 213 0.000650583245017012
218624 213.5 0.000651838597433833
219136 214 0.000653092705737381
219648 214.5 0.000654343666653648
220160 215 0.000655590832670423
220672 215.5 0.000656835108063368
221184 216 0.000658077135048071
221696 216.5 0.000659316725742728
222208 217 0.000660553603965332
222720 217.5 0.000661787993051559
223232 218 0.000663019721423731
223744 218.5 0.000664248324390542
224256 219 0.000665473938121907
224768 219.5 0.000666697224466031
225280 220 0.000667917890441597
225792 220.5 0.000669135442800667
226304 221 0.000670350578410118
226816 221.5 0.000671565473753877
227328 222 0.000672780694428222
227840 222.5 0.000673994295846527
228352 223 0.000675205039153694
228864 223.5 0.00067641325500922
229376 224 0.000677621058196012
229888 224.5 0.000678828916687618
230400 225 0.000680035644303926
230912 225.5 0.000681239382692478
231424 226 0.000682440190154959
231936 226.5 0.000683639624162535
232448 227 0.000684838454793453
232960 227.5 0.000686035438763647
233472 228 0.000687229483802728
233984 228.5 0.000688421543422935
234496 229 0.000689612114204518
235008 229.5 0.000690802699027383
235520 230 0.000691990234128862
236032 230.5 0.000693174377514147
236544 231 0.000694356115974928
237056 231.5 0.000695535713372819
237568 232 0.000696714637704762
238080 232.5 0.000697890239656038
238592 233 0.000699062863504547
239104 233.5 0.000700233094888708
239616 234 0.000701400924175554
240128 234.5 0.000702565719369298
240640 235 0.000703725339450954
241152 235.5 0.000704880532680158
241664 236 0.00070603269035833
242176 236.5 0.000707182415885738
242688 237 0.000708328736255111
243200 237.5 0.000709471565723478
243712 238 0.000710611660700064
244224 238.5 0.000711749332584943
244736 239 0.000712884553653173
245248 239.5 0.00071401785935031
245760 240 0.000715149239337296
246272 240.5 0.000716278776667095
246784 241 0.000717406235081288
247296 241.5 0.000718531365096936
247808 242 0.00071964054692141
248320 242.5 0.000720761365723953
248832 243 0.000721867161273407
249344 243.5 0.000722979392173021
249856 244 0.000724084482178077
250368 244.5 0.000725178016976689
250880 245 0.000726283455980904
251392 245.5 0.000727374831237972
251904 246 0.000728467988298289
252416 246.5 0.000729558404874205
252928 247 0.000730647285228841
253440 247.5 0.000731730538906112
253952 248 0.000732811767104439
254464 248.5 0.000733890317827139
254976 249 0.000734968144998328
255488 249.5 0.000736047195864624
256000 250 0.000737126019855696
256512 250.5 0.000738193776871663
257024 251 0.000739270190715382
257536 251.5 0.000740337887071382
258048 252 0.000741406038843136
258560 252.5 0.00074247387093127
259072 253 0.000743542928787329
259584 253.5 0.000744613844493204
260096 254 0.00074568648347323
260608 254.5 0.000746759537050803
261120 255 0.000747831913802687
261632 255.5 0.000748893806107517
262144 256 0.000749964194592328
262656 256.5 0.000751024546844117
263168 257 0.000752084828847768
263680 257.5 0.000753153796696409
264192 258 0.000754212585326421
264704 258.5 0.00075527098158152
265216 259 0.000756319792196263
265728 259.5 0.000757377149097723
266240 260 0.000758428602737613
266752 260.5 0.000759483565620561
267264 261 0.000760536835582077
267776 261.5 0.0007615840365681
268288 262 0.000762630539530789
268800 262.5 0.000763676922455521
269312 263 0.000764722475579709
269824 263.5 0.000765767155045516
270336 264 0.000766815974294675
270848 264.5 0.000767854865721393
271360 265 0.000768901444640679
271872 265.5 0.000769954380840081
272384 266 0.000770995348385047
272896 266.5 0.000772043697573299
273408 267 0.000773081433016112
273920 267.5 0.000774126687544767
274432 268 0.000775171204528165
274944 268.5 0.000776213920383061
275456 269 0.000777263166696919
275968 269.5 0.000778310388066699
276480 270 0.000779359658841014
276992 270.5 0.00078040728122342
277504 271 0.00078145388061697
278016 271.5 0.000782499737231138
278528 272 0.000783556078938157
279040 272.5 0.000784609632655419
279552 273 0.000785661132543791
280064 273.5 0.000786710686772357
280576 274 0.000787757916021838
281088 274.5 0.000788802992092678
281600 275 0.000789845965755994
282112 275.5 0.000790887232769057
282624 276 0.000791927105350726
283136 276.5 0.00079296604332971
283648 277 0.000794002574403029
284160 277.5 0.000795037081982109
284672 278 0.000796070014457556
285184 278.5 0.000797101688296324
285696 279 0.00079813323632561
286208 279.5 0.00079916555597619
286720 280 0.000800197557186386
287232 280.5 0.000801228910199296
287744 281 0.000802260440573702
288256 281.5 0.000803292978350507
288768 282 0.000804327139852841
289280 282.5 0.000805363265490072
289792 283 0.000806400710890522
290304 283.5 0.00080743924406257
290816 284 0.000808479484500842
291328 284.5 0.000809520257286782
291840 285 0.000810560873269771
292352 285.5 0.000811601161182676
292864 286 0.000812641167641771
293376 286.5 0.000813680753604774
293888 287 0.000814719791076341
294400 287.5 0.00081575876670455
294912 288 0.000816798306055505
295424 288.5 0.000817838461745658
295936 289 0.000818878966834573
296448 289.5 0.00081991942404407
296960 290 0.000820959731850739
297472 290.5 0.000821999901138953
297984 291 0.000823039664146833
298496 291.5 0.000824078257078582
299008 292 0.000825115647379703
299520 292.5 0.000826152781989291
300032 293 0.000827190035898442
300544 293.5 0.000828227085470381
301056 294 0.000829263342891473
301568 294.5 0.000830298562166698
302080 295 0.000831332568063032
302592 295.5 0.000832364186707495
303104 296 0.000833392243006998
303616 296.5 0.00083441760153246
304128 297 0.000835440886968099
304640 297.5 0.000836462966215393
305152 298 0.000837484128563209
305664 298.5 0.000838504604874262
306176 299 0.000839523227743439
306688 299.5 0.00084054085915436
307200 300 0.000841558069277248
307712 300.5 0.000842574940446951
308224 301 0.000843590611636499
308736 301.5 0.000844605438074188
309248 302 0.000845619784761631
309760 302.5 0.00084663380605669
310272 303 0.000847647475308326
310784 303.5 0.000848660829850631
311296 304 0.000849673296918038
311808 304.5 0.000850684862326663
312320 305 0.000851695595150631
312832 305.5 0.000852705449443781
313344 306 0.000853714870510444
313856 306.5 0.000854724341708612
314368 307 0.000855734101441403
314880 307.5 0.000856744375094777
315392 308 0.000857749379432143
315904 308.5 0.000858745501242442
316416 309 0.000859754682321316
316928 309.5 0.000860755925166532
317440 310 0.000861754602964097
317952 310.5 0.000862763796369839
318464 311 0.000863770482383089
318976 311.5 0.000864779190860831
319488 312 0.000865780829300318
320000 312.5 0.000866796951802386
320512 313 0.000867800792272965
321024 313.5 0.000868819183462649
321536 314 0.000869829634623692
322048 314.5 0.000870840624273532
322560 315 0.000871852720483972
323072 315.5 0.000872865100742021
323584 316 0.000873871890522156
324096 316.5 0.000874877248727735
324608 317 0.000875882048164948
325120 317.5 0.000876890645533423
325632 318 0.000877894016052903
326144 318.5 0.000878897149767135
326656 319 0.00087990052445002
327168 319.5 0.000880904046773283
327680 320 0.000881907402845439
328192 320.5 0.000882910343524653
328704 321 0.000883912351626877
329216 321.5 0.000884913000880421
329728 322 0.000885912152990653
330240 322.5 0.000886900677084775
330752 323 0.000887896044123069
331264 323.5 0.000888889963966797
331776 324 0.000889873864632971
332288 324.5 0.000890865585593834
332800 325 0.000891856142060478
333312 325.5 0.00089283658247173
333824 326 0.000893824333963905
334336 326.5 0.000894809725963907
334848 327 0.000895782348249225
335360 327.5 0.00089676086822559
335872 328 0.000897737402367707
336384 328.5 0.000898703773787468
336896 329 0.000899676602596824
337408 329.5 0.000900638547476574
337920 330 0.000901607909145047
338432 330.5 0.000902567597286957
338944 331 0.000903535342779928
339456 331.5 0.000904493726998767
339968 332 0.00090546006957554
340480 332.5 0.000906417005576183
340992 333 0.000907372812540305
341504 333.5 0.000908327674562223
342016 334 0.000909290612920863
342528 334.5 0.000910244463921155
343040 335 0.000911197535229272
343552 335.5 0.000912149527444116
344064 336 0.000913108987412654
344576 336.5 0.000914059325940409
345088 337 0.000915009018140668
345600 337.5 0.000915957790231424
346112 338 0.000916915409014784
346624 338.5 0.000917865397849688
347136 339 0.000918825252984666
347648 339.5 0.000919776157658051
348160 340 0.000920735863708518
348672 340.5 0.000921687921145118
349184 341 0.000922649029911656
349696 341.5 0.000923611616608523
350208 342 0.000924580319553594
350720 342.5 0.000925556049830216
351232 343 0.00092652704556253
351744 343.5 0.000927499413117416
352256 344 0.000928476376002331
352768 344.5 0.000929457764276953
353280 345 0.000930430784263673
353792 345.5 0.000931413666779171
354304 346 0.00093239162087795
354816 346.5 0.000933373269924045
355328 347 0.000934352911056335
355840 347.5 0.000935331508731458
356352 348 0.000936308915781145
356864 348.5 0.000937283187321415
357376 349 0.000938254096228547
357888 349.5 0.000939220334107205
358400 350 0.000940185676617602
358912 350.5 0.000941146792337996
359424 351 0.000942105367562829
359936 351.5 0.000943061789988416
360448 352 0.000944015998439451
360960 352.5 0.000944967827070961
361472 353 0.000945917612247829
361984 353.5 0.000946865312308646
362496 354 0.000947810414409477
363008 354.5 0.000948752460760398
363520 355 0.00094969125522055
364032 355.5 0.000950627462361297
364544 356 0.000951561688489767
365056 356.5 0.000952494478664192
365568 357 0.000953426210623582
366080 357.5 0.000954357314217866
366592 358 0.00095528801103667
367104 358.5 0.000956218388347631
367616 359 0.000957148675591138
368128 359.5 0.000958078841186344
368640 360 0.000959008777843978
369152 360.5 0.00095993856533048
369664 361 0.000960868414944645
370176 361.5 0.000961798444292185
370688 362 0.000962728437739999
371200 362.5 0.000963658448922993
371712 363 0.000964588727389813
372224 363.5 0.0009655194609621
372736 364 0.000966450552438697
373248 364.5 0.000967381645939232
373760 365 0.000968312613721511
374272 365.5 0.000969244100802121
374784 366 0.000970175654593606
375296 366.5 0.000971107086050796
375808 367 0.000972038517385116
376320 367.5 0.000972970145045802
376832 368 0.000973901950365669
377344 368.5 0.000974833631183219
377856 369 0.000975765294194057
378368 369.5 0.000976696841456765
378880 370 0.000977628354566381
379392 370.5 0.000978559917736091
379904 371 0.000979492144742966
380416 371.5 0.000980423333704094
380928 372 0.000981355313670414
381440 372.5 0.00098228612120696
381952 373 0.000983215223045648
382464 373.5 0.000984148823454678
382976 374 0.000985079214509101
383488 374.5 0.000986012350645113
384000 375 0.000986944136483642
384512 375.5 0.000987878316193436
385024 376 0.000988811553092739
385536 376.5 0.000989745634867398
386048 377 0.000990680208460895
386560 377.5 0.000991614456624822
387072 378 0.000992546343990764
387584 378.5 0.000993478035062669
388096 379 0.000994406961090028
388608 379.5 0.000995335826657115
389120 380 0.000996260253561291
389632 380.5 0.000997184011594674
390144 381 0.000998103848582948
390656 381.5 0.000999020920552805
391168 382 0.000999934560451122
391680 382.5 0.00100084646267919
392192 383 0.0010017548966187
392704 383.5 0.00100266032967689
393216 384 0.0010035600602547
393728 384.5 0.00100446041677922
394240 385 0.00100535550025727
394752 385.5 0.00100624695894717
395264 386 0.00100713820769881
395776 386.5 0.00100802488548215
396288 387 0.00100890917398954
396800 387.5 0.00100978930472448
397312 388 0.00101066523973507
397824 388.5 0.00101153732434942
398336 389 0.00101240733918197
398848 389.5 0.00101326966525836
399360 390 0.00101413204932949
399872 390.5 0.00101499110575458
400384 391 0.00101584747904042
400896 391.5 0.00101670326390014
401408 392 0.00101755479589149
401920 392.5 0.00101840731862002
402432 393 0.00101925924035398
402944 393.5 0.00102010956067114
403456 394 0.00102096108498071
403968 394.5 0.00102181080745089
404480 395 0.00102266263914293
404992 395.5 0.00102351541635782
405504 396 0.00102437069310983
406016 396.5 0.00102522269199248
406528 397 0.0010260756755881
407040 397.5 0.00102693011120874
407552 398 0.00102778212533493
408064 398.5 0.00102863589446685
408576 399 0.00102948668040733
409088 399.5 0.00103033942527548
409600 400 0.00103119037885282
